#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       47415    -4.90795    -4.76759 0.000752057
       47416    -5.03643    -4.76759 0.000752063
       47417     -4.8965    -4.76759 0.000752052
       47418    -4.84108     -4.7676 0.000752038
       47419    -5.00894     -4.7676 0.000752039
       47420    -4.92247     -4.7676  0.00075203
       47421    -4.89877    -4.76761  0.00075202
       47422    -4.89218    -4.76761 0.000752008
       47423    -4.82858    -4.76761 0.000751994
       47424    -4.73916    -4.76761 0.000751978
       47425    -4.63587    -4.76761 0.000751967
       47426    -4.61672     -4.7676 0.000751958
       47427    -4.71278     -4.7676 0.000751943
       47428    -4.83535     -4.7676 0.000751929
       47429    -4.96254    -4.76761 0.000751924
       47430    -4.84888    -4.76761  0.00075191
       47431    -4.82336    -4.76761 0.000751895
       47432    -4.65875    -4.76761 0.000751883
       47433    -4.70841    -4.76761 0.000751868
       47434     -4.7563    -4.76761 0.000751852
       47435     -4.6115     -4.7676 0.000751844
       47436    -4.51971     -4.7676 0.000751846
       47437    -4.48943    -4.76759 0.000751853
       47438     -4.4133    -4.76759 0.000751874
       47439     -4.4785    -4.76758 0.000751883
       47440    -4.49773    -4.76757 0.000751889
       47441    -4.59548    -4.76757 0.000751882
       47442    -4.59252    -4.76757 0.000751875
       47443    -4.82825    -4.76757  0.00075186
       47444    -4.69884    -4.76757 0.000751846
       47445     -4.6099    -4.76756 0.000751837
       47446      -4.889    -4.76757 0.000751826
       47447    -4.88614    -4.76757 0.000751814
       47448    -4.74397    -4.76757 0.000751798
       47449    -4.88115    -4.76757 0.000751786
       47450     -4.8301    -4.76757 0.000751771
       47451    -4.86175    -4.76757 0.000751758
       47452     -4.7276    -4.76757 0.000751743
       47453    -4.72605    -4.76757 0.000751728
       47454    -4.67607    -4.76757 0.000751714
       47455    -4.57799    -4.76757 0.000751709
       47456      -4.499    -4.76756 0.000751714
       47457    -4.55367    -4.76756 0.000751712
       47458    -4.72681    -4.76756 0.000751697
       47459      -4.674    -4.76755 0.000751683
       47460    -4.54147    -4.76755 0.000751683
       47461    -4.67044    -4.76755  0.00075167
       47462     -4.7345    -4.76755 0.000751654
       47463    -4.88925    -4.76755 0.000751643
       47464    -4.69079    -4.76755 0.000751629
       47465     -4.8029    -4.76755 0.000751613
       47466    -4.69327    -4.76755 0.000751599
       47467     -4.6301    -4.76754 0.000751589
       47468    -4.50164    -4.76754 0.000751594
       47469    -4.77444    -4.76754 0.000751578
       47470    -4.85055    -4.76754 0.000751564
       47471    -4.86243    -4.76754 0.000751551
       47472    -4.67743    -4.76754 0.000751538
       47473    -4.73185    -4.76754 0.000751522
       47474    -4.76349    -4.76754 0.000751506
       47475    -4.60453    -4.76754 0.000751498
       47476    -4.60081    -4.76753 0.000751491
       47477    -4.67121    -4.76753 0.000751478
       47478    -4.64874    -4.76753 0.000751466
       47479    -4.47441    -4.76752 0.000751475
       47480    -4.51867    -4.76752 0.000751478
       47481    -4.49217    -4.76751 0.000751484
       47482     -4.4358     -4.7675 0.000751501
       47483    -4.53307     -4.7675 0.000751501
       47484    -4.57476    -4.76749 0.000751497
       47485     -4.5727    -4.76749 0.000751492
       47486    -4.54586    -4.76749 0.000751491
       47487     -4.5629    -4.76748 0.000751487
       47488     -4.5718    -4.76748 0.000751483
       47489    -4.55884    -4.76747  0.00075148
       47490    -4.50363    -4.76747 0.000751484
       47491      -4.632    -4.76746 0.000751474
       47492    -4.66478    -4.76746 0.000751461
       47493    -4.64883    -4.76746  0.00075145
       47494    -4.67341    -4.76746 0.000751436
       47495    -4.70937    -4.76746 0.000751421
       47496    -4.45433    -4.76745 0.000751435
       47497    -4.52718    -4.76744 0.000751436
       47498    -4.43198    -4.76744 0.000751453
       47499    -4.67008    -4.76744  0.00075144
       47500     -4.6775    -4.76743 0.000751427
       47501    -4.70187    -4.76743 0.000751412
       47502    -4.64638    -4.76743 0.000751401
       47503    -4.62823    -4.76743 0.000751391
       47504    -4.64516    -4.76742 0.000751379
       47505    -4.78484    -4.76742 0.000751363
       47506    -4.78064    -4.76742 0.000751348
       47507    -4.89302    -4.76743 0.000751336
       47508    -4.86621    -4.76743 0.000751324
       47509    -4.82256    -4.76743 0.000751309
       47510    -4.86927    -4.76743 0.000751296
       47511    -4.83424    -4.76743 0.000751281
       47512    -4.71099    -4.76743 0.000751267
       47513    -4.74751    -4.76743 0.000751251
       47514     -4.6991    -4.76743 0.000751236
       47515    -4.87405    -4.76743 0.000751224
       47516    -4.92584    -4.76744 0.000751216
       47517    -4.96369    -4.76744 0.000751211
       47518    -5.00535    -4.76745 0.000751212
       47519    -5.09439    -4.76745 0.000751228
       47520    -4.98109    -4.76746 0.000751225
       47521    -5.06379    -4.76746 0.000751235
       47522    -5.11264    -4.76747 0.000751255
       47523    -5.11225    -4.76748 0.000751274
       47524    -4.98147    -4.76748 0.000751272
       47525    -4.95727    -4.76749 0.000751266
       47526    -5.07636    -4.76749 0.000751279
       47527     -4.8332    -4.76749 0.000751264
       47528    -4.97395     -4.7675 0.000751261
       47529    -5.05961     -4.7675  0.00075127
       47530    -4.85959    -4.76751 0.000751257
       47531    -4.95579    -4.76751 0.000751252
       47532    -5.00935    -4.76752 0.000751253
       47533     -4.9129    -4.76752 0.000751243
       47534    -4.92103    -4.76752 0.000751235
       47535    -4.96122    -4.76753  0.00075123
       47536    -4.97994    -4.76753 0.000751227
       47537    -4.95095    -4.76753 0.000751221
       47538    -4.96817    -4.76754 0.000751217
       47539    -4.93878    -4.76754  0.00075121
       47540     -4.8808    -4.76754 0.000751198
       47541    -4.71327    -4.76754 0.000751183
       47542    -4.63958    -4.76754 0.000751172
       47543    -4.64564    -4.76754 0.000751161
       47544    -4.70478    -4.76754 0.000751146
       47545    -4.70341    -4.76754 0.000751132
       47546    -4.73694    -4.76753 0.000751116
       47547    -4.78842    -4.76754   0.0007511
       47548    -4.80627    -4.76754 0.000751085
       47549     -4.8289    -4.76754  0.00075107
       47550    -4.92138    -4.76754 0.000751062
       47551    -4.95227    -4.76754 0.000751056
       47552    -4.95134    -4.76755  0.00075105
       47553    -4.95476    -4.76755 0.000751045
       47554    -4.94449    -4.76756 0.000751038
       47555    -4.92389    -4.76756 0.000751029
       47556    -5.01343    -4.76756 0.000751031
       47557    -5.09408    -4.76757 0.000751047
       47558    -5.03704    -4.76758 0.000751053
       47559    -4.89181    -4.76758 0.000751041
       47560    -4.56101    -4.76758 0.000751038
       47561    -4.63071    -4.76757 0.000751028
       47562    -4.78524    -4.76757 0.000751012
       47563    -4.67174    -4.76757 0.000750999
       47564    -4.85922    -4.76757 0.000750986
       47565    -4.83134    -4.76757 0.000750971
       47566    -4.78382    -4.76757 0.000750955
       47567    -4.71708    -4.76757  0.00075094
       47568    -4.74437    -4.76757 0.000750925
       47569    -4.80264    -4.76757 0.000750909
       47570    -4.92688    -4.76758 0.000750901
       47571    -5.00489    -4.76758 0.000750902
       47572    -4.86298    -4.76758 0.000750889
       47573    -4.87344    -4.76759 0.000750876
       47574    -4.87174    -4.76759 0.000750864
       47575    -4.84836    -4.76759  0.00075085
       47576    -4.82934    -4.76759 0.000750835
       47577    -4.65479    -4.76759 0.000750823
       47578    -4.68697    -4.76759 0.000750809
       47579    -4.70206    -4.76759 0.000750795
       47580    -4.70544    -4.76758  0.00075078
       47581    -4.71165    -4.76758 0.000750765
       47582    -4.71708    -4.76758  0.00075075
       47583    -4.81767    -4.76758 0.000750735
       47584    -4.85664    -4.76759 0.000750722
       47585    -4.81809    -4.76759 0.000750707
       47586    -4.77053    -4.76759 0.000750691
       47587    -4.83096    -4.76759 0.000750676
       47588    -4.81161    -4.76759 0.000750661
       47589    -4.67868    -4.76759 0.000750648
       47590     -4.7824    -4.76759 0.000750632
       47591    -4.91717    -4.76759 0.000750623
       47592    -4.90246    -4.76759 0.000750612
       47593    -4.99295     -4.7676 0.000750611
       47594     -4.9061     -4.7676 0.000750601
       47595    -4.92759     -4.7676 0.000750593
       47596    -4.97192    -4.76761  0.00075059
       47597    -4.69012    -4.76761 0.000750576
       47598    -4.57727     -4.7676  0.00075057
       47599    -4.55237     -4.7676 0.000750568
       47600    -4.62466     -4.7676 0.000750558
       47601    -4.64449    -4.76759 0.000750547
       47602    -4.59741    -4.76759  0.00075054
       47603    -4.67713    -4.76759 0.000750527
       47604    -4.68472    -4.76759 0.000750513
       47605    -4.83219    -4.76759 0.000750498
       47606    -4.70499    -4.76759 0.000750484
       47607    -4.76855    -4.76759 0.000750468
       47608    -4.74656    -4.76759 0.000750452
       47609    -4.67486    -4.76758 0.000750439
       47610    -4.72219    -4.76758 0.000750424
       47611    -4.52729    -4.76758 0.000750425
       47612    -4.30684    -4.76757 0.000750472
       47613    -4.39323    -4.76756 0.000750497
       47614    -4.46954    -4.76755 0.000750507
       47615    -4.53637    -4.76755 0.000750507
       47616    -4.85744    -4.76755 0.000750494
       47617    -4.90617    -4.76755 0.000750484
       47618    -4.99817    -4.76756 0.000750484
       47619    -5.00193    -4.76756 0.000750484
       47620    -5.07809    -4.76757 0.000750497
       47621    -4.93996    -4.76757  0.00075049
       47622    -4.88277    -4.76758 0.000750478
       47623    -4.77633    -4.76758 0.000750462
       47624    -4.83608    -4.76758 0.000750448
       47625    -4.95173    -4.76758 0.000750442
       47626    -4.87048    -4.76758 0.000750429
       47627     -4.8786    -4.76759 0.000750417
       47628    -5.05851    -4.76759 0.000750426
       47629    -5.06127     -4.7676 0.000750436
       47630     -4.9529     -4.7676  0.00075043
       47631    -4.84684     -4.7676 0.000750416
       47632    -4.59669     -4.7676 0.000750409
       47633     -4.7005     -4.7676 0.000750395
       47634    -4.69983     -4.7676  0.00075038
       47635    -4.79042     -4.7676 0.000750365
       47636    -5.02275     -4.7676 0.000750368
       47637    -4.94867    -4.76761 0.000750362
       47638     -4.9301    -4.76761 0.000750354
       47639     -4.8384    -4.76761  0.00075034
       47640    -4.82868    -4.76761 0.000750325
       47641    -4.89172    -4.76762 0.000750314
       47642    -4.68232    -4.76761   0.0007503
       47643    -5.00254    -4.76762 0.000750301
       47644    -4.82679    -4.76762 0.000750286
       47645    -4.84948    -4.76762 0.000750272
       47646    -4.77035    -4.76762 0.000750256
       47647    -4.90137    -4.76762 0.000750246
       47648    -4.89087    -4.76763 0.000750235
       47649     -4.6512    -4.76762 0.000750223
       47650    -4.67011    -4.76762  0.00075021
       47651    -4.68347    -4.76762 0.000750196
       47652    -4.74961    -4.76762  0.00075018
       47653    -4.90841    -4.76762 0.000750171
       47654    -4.84801    -4.76762 0.000750157
       47655     -4.8371    -4.76763 0.000750142
       47656       -4.89    -4.76763 0.000750131
       47657    -4.86984    -4.76763 0.000750118
       47658    -4.88125    -4.76763 0.000750106
       47659    -5.02734    -4.76764  0.00075011
       47660    -5.09309    -4.76765 0.000750126
       47661    -5.03114    -4.76765  0.00075013
       47662    -5.01885    -4.76766 0.000750133
       47663    -5.04317    -4.76766  0.00075014
       47664    -4.95038    -4.76767 0.000750134
       47665    -4.73861    -4.76767 0.000750118
       47666    -4.77808    -4.76767 0.000750103
       47667    -4.88022    -4.76767 0.000750091
       47668    -4.76045    -4.76767 0.000750075
       47669    -4.79687    -4.76767 0.000750059
       47670    -4.77509    -4.76767 0.000750044
       47671    -4.72311    -4.76767 0.000750029
       47672    -4.81437    -4.76767 0.000750013
       47673    -4.83656    -4.76767 0.000749999
       47674    -4.99681    -4.76768 0.000749999
       47675      -4.843    -4.76768 0.000749985
       47676    -4.87462    -4.76768 0.000749972
       47677    -4.78893    -4.76768 0.000749957
       47678    -4.94675    -4.76768  0.00074995
       47679    -5.05996    -4.76769  0.00074996
       47680    -5.06209     -4.7677 0.000749969
       47681    -4.97808     -4.7677 0.000749967
       47682    -5.01182     -4.7677 0.000749968
       47683     -5.0269    -4.76771 0.000749972
       47684    -5.09026    -4.76772 0.000749987
       47685    -4.88353    -4.76772 0.000749975
       47686    -5.02038    -4.76772 0.000749978
       47687    -4.98454    -4.76773 0.000749976
       47688    -4.91399    -4.76773 0.000749967
       47689    -4.92111    -4.76774 0.000749958
       47690    -4.94627    -4.76774 0.000749952
       47691     -4.7298    -4.76774 0.000749936
       47692    -4.69731    -4.76774 0.000749922
       47693    -4.78048    -4.76774 0.000749906
       47694    -4.51983    -4.76773 0.000749909
       47695    -4.63085    -4.76773 0.000749899
       47696    -4.58435    -4.76773 0.000749893
       47697    -4.49693    -4.76772 0.000749898
       47698    -4.47445    -4.76771 0.000749908
       47699    -4.59083    -4.76771 0.000749901
       47700    -4.70126    -4.76771 0.000749887
       47701    -4.73758    -4.76771 0.000749872
       47702    -4.83576    -4.76771 0.000749857
       47703     -4.7641    -4.76771 0.000749841
       47704    -4.88145    -4.76771 0.000749829
       47705    -4.95012    -4.76772 0.000749824
       47706    -4.95798    -4.76772 0.000749818
       47707    -4.96031    -4.76772 0.000749814
       47708    -4.91393    -4.76773 0.000749804
       47709     -4.9706    -4.76773   0.0007498
       47710    -4.91046    -4.76773 0.000749791
       47711    -4.80468    -4.76773 0.000749775
       47712     -4.7972    -4.76774  0.00074976
       47713    -4.88149    -4.76774 0.000749748
       47714    -5.00739    -4.76774 0.000749749
       47715    -5.04547    -4.76775 0.000749756
       47716    -5.06265    -4.76775 0.000749766
       47717    -4.99704    -4.76776 0.000749765
       47718    -4.97705    -4.76776 0.000749763
       47719    -4.84829    -4.76777 0.000749749
       47720    -4.89092    -4.76777 0.000749737
       47721      -4.868    -4.76777 0.000749725
       47722    -4.83705    -4.76777  0.00074971
       47723    -4.76122    -4.76777 0.000749695
       47724    -4.71034    -4.76777  0.00074968
       47725    -4.88458    -4.76777 0.000749668
       47726    -4.98279    -4.76778 0.000749666
       47727    -4.87864    -4.76778 0.000749654
       47728    -4.75629    -4.76778 0.000749638
       47729    -4.82869    -4.76778 0.000749624
       47730    -4.77338    -4.76778 0.000749608
       47731    -4.76286    -4.76778 0.000749592
       47732    -4.76735    -4.76778 0.000749577
       47733     -4.7542    -4.76778 0.000749561
       47734    -4.89023    -4.76778  0.00074955
       47735    -4.80842    -4.76778 0.000749534
       47736    -4.93938    -4.76779 0.000749527
       47737    -4.77232    -4.76779 0.000749512
       47738    -4.62986    -4.76778 0.000749501
       47739    -4.99726    -4.76779 0.000749501
       47740    -5.01274    -4.76779 0.000749503
       47741    -4.97689     -4.7678   0.0007495
       47742    -4.99084     -4.7678 0.000749499
       47743    -4.92427    -4.76781  0.00074949
       47744    -4.92793    -4.76781 0.000749482
       47745    -4.82859    -4.76781 0.000749468
       47746    -4.69497    -4.76781 0.000749454
       47747     -4.7578    -4.76781 0.000749438
       47748    -4.78941    -4.76781 0.000749422
       47749    -4.74775    -4.76781 0.000749407
       47750    -4.84366    -4.76781 0.000749393
       47751    -4.80009    -4.76781 0.000749377
       47752    -4.70673    -4.76781 0.000749363
       47753    -4.67502    -4.76781  0.00074935
       47754     -4.7517    -4.76781 0.000749334
       47755    -4.73661    -4.76781 0.000749319
       47756    -4.66596    -4.76781 0.000749306
       47757    -4.75718    -4.76781  0.00074929
       47758    -4.84885    -4.76781 0.000749276
       47759    -4.78761    -4.76781 0.000749261
       47760    -4.86214    -4.76781 0.000749248
       47761    -4.98605    -4.76781 0.000749246
       47762    -4.80331    -4.76781 0.000749231
       47763    -4.88577    -4.76782 0.000749219
       47764    -4.88251    -4.76782 0.000749207
       47765    -4.97026    -4.76782 0.000749204
       47766    -4.91156    -4.76783 0.000749194
       47767    -4.86569    -4.76783 0.000749181
       47768    -4.80188    -4.76783 0.000749166
       47769    -4.88214    -4.76783 0.000749154
       47770    -4.86095    -4.76783 0.000749141
       47771    -4.63362    -4.76783  0.00074913
       47772    -4.58393    -4.76783 0.000749124
       47773     -4.4799    -4.76782 0.000749133
       47774    -4.49759    -4.76782 0.000749139
       47775    -4.50796    -4.76781 0.000749143
       47776    -4.70298    -4.76781 0.000749128
       47777    -4.72346    -4.76781 0.000749113
       47778    -4.80528    -4.76781 0.000749098
       47779    -4.71527    -4.76781 0.000749083
       47780    -4.85166    -4.76781 0.000749069
       47781    -4.85984    -4.76781 0.000749056
       47782     -4.8005    -4.76781 0.000749041
       47783    -4.77782    -4.76781 0.000749025
       47784    -4.85347    -4.76781 0.000749012
       47785    -4.71967    -4.76781 0.000748997
       47786     -4.9401    -4.76782  0.00074899
       47787    -4.71558    -4.76782 0.000748975
       47788    -4.84651    -4.76782 0.000748961
       47789    -4.79721    -4.76782 0.000748946
       47790    -4.78881    -4.76782  0.00074893
       47791    -4.78219    -4.76782 0.000748914
       47792     -4.7457    -4.76782 0.000748899
       47793     -4.8794    -4.76782 0.000748887
       47794     -4.9029    -4.76782 0.000748877
       47795    -4.82577    -4.76782 0.000748862
       47796    -4.94396    -4.76783 0.000748855
       47797    -4.87359    -4.76783 0.000748843
       47798    -4.70785    -4.76783 0.000748828
       47799     -4.5475    -4.76782 0.000748827
       47800    -4.68962    -4.76782 0.000748813
       47801    -4.84183    -4.76782 0.000748799
       47802    -4.84449    -4.76783 0.000748785
       47803    -4.73076    -4.76783  0.00074877
       47804    -4.75647    -4.76782 0.000748754
       47805    -4.69401    -4.76782  0.00074874
       47806    -4.72803    -4.76782 0.000748725
       47807    -4.87089    -4.76782 0.000748712
       47808    -4.87009    -4.76783   0.0007487
       47809    -4.94395    -4.76783 0.000748693
       47810    -4.76303    -4.76783 0.000748677
       47811    -4.86083    -4.76783 0.000748664
       47812    -5.02206    -4.76784 0.000748667
       47813    -4.94707    -4.76784 0.000748661
       47814    -4.81451    -4.76784 0.000748646
       47815    -4.84993    -4.76784 0.000748632
       47816    -4.94955    -4.76785 0.000748626
       47817    -4.94731    -4.76785  0.00074862
       47818    -5.11785    -4.76786  0.00074864
       47819    -5.18105    -4.76787 0.000748674
       47820    -4.98871    -4.76787 0.000748673
       47821    -4.94705    -4.76788 0.000748667
       47822    -4.94939    -4.76788 0.000748661
       47823    -4.86387    -4.76788 0.000748648
       47824    -4.79262    -4.76788 0.000748632
       47825    -4.99574    -4.76789 0.000748632
       47826    -4.80479    -4.76789 0.000748617
       47827    -5.10972     -4.7679 0.000748635
       47828    -5.01013     -4.7679 0.000748637
       47829    -4.95908     -4.7679 0.000748632
       47830    -4.80969    -4.76791 0.000748616
       47831    -4.75396     -4.7679 0.000748601
       47832    -4.85503    -4.76791 0.000748587
       47833    -4.84862    -4.76791 0.000748574
       47834    -4.90106    -4.76791 0.000748563
       47835    -4.76429    -4.76791 0.000748547
       47836    -4.72386    -4.76791 0.000748532
       47837    -4.66119    -4.76791  0.00074852
       47838    -4.63921    -4.76791 0.000748509
       47839    -4.69668     -4.7679 0.000748495
       47840    -4.65683     -4.7679 0.000748483
       47841    -4.72097     -4.7679 0.000748468
       47842    -4.69293     -4.7679 0.000748454
       47843    -4.68339     -4.7679  0.00074844
       47844    -4.81562     -4.7679 0.000748426
       47845     -4.7272     -4.7679  0.00074841
       47846    -4.93061     -4.7679 0.000748402
       47847    -5.11062    -4.76791 0.000748421
       47848    -5.09697    -4.76791 0.000748437
       47849    -5.04926    -4.76792 0.000748444
       47850    -4.90734    -4.76792 0.000748435
       47851    -5.00695    -4.76793 0.000748436
       47852    -5.01572    -4.76793 0.000748438
       47853    -4.95292    -4.76794 0.000748432
       47854    -5.08178    -4.76794 0.000748445
       47855    -5.05174    -4.76795 0.000748453
       47856    -5.05615    -4.76796 0.000748462
       47857    -4.95679    -4.76796 0.000748456
       47858    -4.96414    -4.76796 0.000748452
       47859    -5.00882    -4.76797 0.000748453
       47860    -5.00999    -4.76797 0.000748455
       47861    -4.96751    -4.76798 0.000748451
       47862    -4.90102    -4.76798  0.00074844
       47863    -4.70358    -4.76798 0.000748426
       47864    -4.75428    -4.76798  0.00074841
       47865    -4.81293    -4.76798 0.000748395
       47866    -4.83069    -4.76798 0.000748381
       47867    -4.74513    -4.76798 0.000748365
       47868    -4.57547    -4.76798  0.00074836
       47869    -4.80354    -4.76798 0.000748345
       47870    -4.78428    -4.76798  0.00074833
       47871    -4.94891    -4.76798 0.000748324
       47872    -4.92272    -4.76799 0.000748315
       47873    -4.80038    -4.76799   0.0007483
       47874    -4.92362    -4.76799 0.000748291
       47875     -4.9831    -4.76799 0.000748289
       47876     -4.9762      -4.768 0.000748286
       47877    -4.80264      -4.768 0.000748271
       47878     -4.7514      -4.768 0.000748255
       47879    -4.80782      -4.768  0.00074824
       47880    -4.86558      -4.768 0.000748227
       47881    -4.85237      -4.768 0.000748213
       47882    -4.88723    -4.76801 0.000748202
       47883    -4.96121    -4.76801 0.000748197
       47884    -4.71331    -4.76801 0.000748182
       47885    -4.72642    -4.76801 0.000748167
       47886    -4.80046    -4.76801 0.000748152
       47887    -4.90391    -4.76801 0.000748142
       47888    -4.85146    -4.76801 0.000748128
       47889    -4.81251    -4.76801 0.000748113
       47890     -4.8784    -4.76802 0.000748101
       47891    -4.80632    -4.76802 0.000748086
       47892     -4.8785    -4.76802 0.000748074
       47893    -4.88248    -4.76802 0.000748062
       47894    -4.89916    -4.76802 0.000748051
       47895     -4.9156    -4.76803 0.000748042
       47896     -4.7277    -4.76803 0.000748027
       47897    -4.81242    -4.76803 0.000748012
       47898      -5.033    -4.76803 0.000748017
       47899    -4.84656    -4.76803 0.000748003
       47900    -4.87899    -4.76804 0.000747991
       47901    -4.72534    -4.76804 0.000747976
       47902    -4.87981    -4.76804 0.000747964
       47903    -4.71899    -4.76804 0.000747949
       47904    -4.83266    -4.76804 0.000747935
       47905    -4.81548    -4.76804  0.00074792
       47906    -4.77314    -4.76804 0.000747904
       47907    -4.53778    -4.76803 0.000747904
       47908    -4.67561    -4.76803 0.000747891
       47909     -4.7931    -4.76803 0.000747875
       47910    -4.73388    -4.76803  0.00074786
       47911    -4.84541    -4.76803 0.000747846
       47912    -4.81078    -4.76804 0.000747831
       47913    -4.81707    -4.76804 0.000747816
       47914    -4.61608    -4.76803 0.000747807
       47915    -4.66262    -4.76803 0.000747795
       47916    -4.71366    -4.76803  0.00074778
       47917    -4.84017    -4.76803 0.000747766
       47918    -4.86009    -4.76803 0.000747753
       47919    -4.83169    -4.76803 0.000747739
       47920    -4.65315    -4.76803 0.000747727
       47921    -4.75081    -4.76803 0.000747711
       47922    -4.75189    -4.76803 0.000747696
       47923    -4.68687    -4.76803 0.000747682
       47924     -4.7715    -4.76803 0.000747666
       47925    -4.84326    -4.76803 0.000747652
       47926    -4.76466    -4.76803 0.000747637
       47927    -4.74201    -4.76803 0.000747621
       47928    -4.83732    -4.76803 0.000747607
       47929    -4.88901    -4.76803 0.000747596
       47930    -4.72359    -4.76803 0.000747581
       47931    -4.63464    -4.76803  0.00074757
       47932     -4.7334    -4.76803 0.000747555
       47933    -4.71886    -4.76803  0.00074754
       47934    -4.69525    -4.76803 0.000747526
       47935    -4.81076    -4.76803 0.000747511
       47936        -4.8    -4.76803 0.000747496
       47937    -4.65061    -4.76803 0.000747484
       47938    -4.76818    -4.76803 0.000747469
       47939    -4.73631    -4.76803 0.000747453
       47940    -4.83335    -4.76803 0.000747439
       47941     -4.8443    -4.76803 0.000747425
       47942    -4.58549    -4.76803 0.000747419
       47943    -4.53405    -4.76802  0.00074742
       47944    -4.64832    -4.76802 0.000747408
       47945    -4.91347    -4.76802 0.000747399
       47946     -4.9234    -4.76802  0.00074739
       47947    -4.73539    -4.76802 0.000747375
       47948    -4.72565    -4.76802  0.00074736
       47949    -4.67253    -4.76802 0.000747347
       47950    -4.67996    -4.76802 0.000747334
       47951    -4.91271    -4.76802 0.000747324
       47952    -4.90058    -4.76802 0.000747314
       47953    -4.75084    -4.76802 0.000747298
       47954    -4.84177    -4.76803 0.000747284
       47955    -4.68868    -4.76802  0.00074727
       47956    -4.74971    -4.76802 0.000747255
       47957    -4.86722    -4.76803 0.000747242
       47958    -4.82843    -4.76803 0.000747228
       47959     -4.8791    -4.76803 0.000747216
       47960    -4.83597    -4.76803 0.000747201
       47961    -4.77995    -4.76803 0.000747186
       47962    -4.65762    -4.76803 0.000747174
       47963     -4.6719    -4.76803 0.000747161
       47964    -4.83723    -4.76803 0.000747147
       47965    -4.64155    -4.76803 0.000747136
       47966    -4.73623    -4.76802 0.000747121
       47967    -4.74734    -4.76802 0.000747105
       47968    -4.67973    -4.76802 0.000747092
       47969    -4.68524    -4.76802 0.000747078
       47970     -4.6819    -4.76802 0.000747065
       47971    -4.58304    -4.76802 0.000747059
       47972     -4.4473    -4.76801 0.000747074
       47973    -4.60915    -4.76801 0.000747065
       47974    -4.60964      -4.768 0.000747057
       47975    -4.32178    -4.76799 0.000747099
       47976    -4.31302    -4.76798 0.000747144
       47977    -4.67793    -4.76798 0.000747131
       47978    -4.76381    -4.76798 0.000747115
       47979    -4.75636    -4.76798   0.0007471
       47980    -4.90867    -4.76798  0.00074709
       47981    -4.78566    -4.76798 0.000747074
       47982    -4.72788    -4.76798 0.000747059
       47983    -4.89802    -4.76799 0.000747049
       47984    -4.94513    -4.76799 0.000747042
       47985    -4.92811    -4.76799 0.000747034
       47986    -4.84757    -4.76799  0.00074702
       47987    -4.84503      -4.768 0.000747007
       47988    -4.97621      -4.768 0.000747004
       47989    -4.83729      -4.768 0.000746989
       47990    -4.55191      -4.768 0.000746987
       47991    -4.52641    -4.76799 0.000746989
       47992    -4.58113    -4.76799 0.000746983
       47993    -4.57843    -4.76798 0.000746978
       47994    -4.58195    -4.76798 0.000746973
       47995    -4.46548    -4.76797 0.000746984
       47996    -4.43629    -4.76797    0.000747
       47997    -4.55199    -4.76796 0.000746998
       47998    -4.72434    -4.76796 0.000746983
       47999      -4.796    -4.76796 0.000746968
       48000    -4.71844    -4.76796 0.000746953
       48001    -4.83778    -4.76796 0.000746939
       48002    -4.77363    -4.76796 0.000746923
       48003    -4.67103    -4.76796  0.00074691
       48004    -4.57815    -4.76796 0.000746905
       48005    -4.54195    -4.76795 0.000746905
       48006    -4.72261    -4.76795  0.00074689
       48007    -4.69883    -4.76795 0.000746875
       48008    -4.85916    -4.76795 0.000746862
       48009    -4.93824    -4.76796 0.000746855
       48010    -4.93681    -4.76796 0.000746848
       48011    -4.73832    -4.76796 0.000746833
       48012    -4.82524    -4.76796 0.000746818
       48013    -4.71732    -4.76796 0.000746803
       48014    -4.79249    -4.76796 0.000746788
       48015    -4.74626    -4.76796 0.000746772
       48016    -4.83857    -4.76796 0.000746758
       48017    -4.78641    -4.76796 0.000746743
       48018    -4.55184    -4.76796 0.000746741
       48019    -4.64676    -4.76795  0.00074673
       48020    -4.61157    -4.76795 0.000746721
       48021    -4.77784    -4.76795 0.000746706
       48022    -4.71612    -4.76795 0.000746691
       48023     -4.5783    -4.76795 0.000746686
       48024    -4.61679    -4.76794 0.000746677
       48025    -4.82017    -4.76794 0.000746662
       48026    -4.55583    -4.76794  0.00074666
       48027    -4.61568    -4.76794 0.000746651
       48028    -4.76363    -4.76794 0.000746635
       48029    -4.75338    -4.76794  0.00074662
       48030    -4.58917    -4.76793 0.000746613
       48031    -4.69458    -4.76793   0.0007466
       48032    -4.74855    -4.76793 0.000746584
       48033    -4.77824    -4.76793 0.000746569
       48034    -4.75555    -4.76793 0.000746553
       48035    -4.93817    -4.76793 0.000746546
       48036    -4.92352    -4.76794 0.000746537
       48037    -4.87941    -4.76794 0.000746525
       48038    -4.79696    -4.76794  0.00074651
       48039     -4.7281    -4.76794 0.000746495
       48040    -4.84926    -4.76794 0.000746481
       48041    -4.55195    -4.76794 0.000746479
       48042    -4.59144    -4.76793 0.000746473
       48043    -4.51972    -4.76793 0.000746475
       48044    -4.75896    -4.76793  0.00074646
       48045    -4.68922    -4.76793 0.000746446
       48046    -4.53756    -4.76792 0.000746446
       48047    -4.74034    -4.76792 0.000746431
       48048    -4.80075    -4.76792 0.000746415
       48049    -4.84094    -4.76792 0.000746401
