#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       42900     1.58268     1.67306 0.000432014
       42901     1.58541     1.67306 0.000432009
       42902     1.58838     1.67305 0.000432003
       42903      1.5916     1.67305 0.000431997
       42904     1.59509     1.67305 0.000431991
       42905     1.59885     1.67305 0.000431984
       42906     1.60289     1.67305 0.000431977
       42907      1.6072     1.67305  0.00043197
       42908     1.61176     1.67304 0.000431962
       42909     1.61654     1.67304 0.000431954
       42910     1.62151     1.67304 0.000431946
       42911     1.62664     1.67304 0.000431937
       42912     1.63188     1.67304 0.000431928
       42913     1.63718     1.67304 0.000431919
       42914      1.6425     1.67304 0.000431909
       42915     1.64778     1.67304   0.0004319
       42916     1.65296     1.67304  0.00043189
       42917       1.658     1.67304  0.00043188
       42918     1.66284     1.67304  0.00043187
       42919     1.66744     1.67304  0.00043186
       42920     1.67174     1.67304  0.00043185
       42921     1.67571     1.67304  0.00043184
       42922     1.67931     1.67304  0.00043183
       42923     1.68251     1.67304  0.00043182
       42924     1.68527     1.67304  0.00043181
       42925     1.68758     1.67304   0.0004318
       42926     1.68941     1.67304  0.00043179
       42927     1.69075     1.67304  0.00043178
       42928     1.69159     1.67304  0.00043177
       42929     1.69192     1.67304 0.000431761
       42930     1.69174     1.67304 0.000431751
       42931     1.69105     1.67304 0.000431741
       42932     1.68985     1.67304 0.000431731
       42933     1.68815     1.67304 0.000431721
       42934     1.68595     1.67304 0.000431711
       42935     1.68327     1.67304 0.000431701
       42936     1.68012     1.67304 0.000431691
       42937     1.67651     1.67304 0.000431681
       42938     1.67245     1.67304 0.000431671
       42939     1.66797     1.67304 0.000431661
       42940     1.66309     1.67304 0.000431651
       42941     1.65781     1.67304 0.000431641
       42942     1.65218     1.67304 0.000431631
       42943      1.6462     1.67304 0.000431622
       42944     1.63992     1.67304 0.000431612
       42945     1.63335     1.67304 0.000431603
       42946     1.62654     1.67304 0.000431595
       42947     1.61951     1.67304 0.000431586
       42948      1.6123     1.67303 0.000431579
       42949     1.60496     1.67303 0.000431571
       42950     1.59754     1.67303 0.000431565
       42951     1.59008     1.67303 0.000431559
       42952     1.58263     1.67303 0.000431554
       42953     1.57527     1.67302  0.00043155
       42954     1.56805     1.67302 0.000431547
       42955     1.56105     1.67302 0.000431545
       42956     1.55434     1.67302 0.000431544
       42957     1.54798     1.67301 0.000431544
       42958     1.54208     1.67301 0.000431544
       42959      1.5367     1.67301 0.000431546
       42960     1.53194       1.673 0.000431548
       42961     1.52787       1.673 0.000431552
       42962     1.52457       1.673 0.000431555
       42963     1.52211     1.67299  0.00043156
       42964     1.52057     1.67299 0.000431564
       42965     1.51998     1.67299 0.000431569
       42966      1.5204     1.67298 0.000431573
       42967     1.52186     1.67298 0.000431578
       42968     1.52435     1.67298 0.000431581
       42969     1.52788     1.67297 0.000431585
       42970     1.53241     1.67297 0.000431587
       42971      1.5379     1.67297 0.000431588
       42972     1.54427     1.67296 0.000431589
       42973     1.55145     1.67296 0.000431588
       42974     1.55935     1.67296 0.000431586
       42975     1.56784     1.67296 0.000431583
       42976     1.57683     1.67295 0.000431579
       42977     1.58617     1.67295 0.000431573
       42978     1.59577     1.67295 0.000431567
       42979     1.60548     1.67295  0.00043156
       42980      1.6152     1.67295 0.000431552
       42981     1.62482     1.67295 0.000431543
       42982     1.63423     1.67294 0.000431534
       42983     1.64334     1.67294 0.000431525
       42984     1.65209     1.67294 0.000431515
       42985     1.66038     1.67294 0.000431505
       42986     1.66818     1.67294 0.000431495
       42987     1.67543     1.67294 0.000431485
       42988     1.68209     1.67294 0.000431475
       42989     1.68815     1.67294 0.000431465
       42990     1.69358     1.67294 0.000431455
       42991     1.69837     1.67295 0.000431446
       42992     1.70254     1.67295 0.000431436
       42993     1.70608     1.67295 0.000431427
       42994       1.709     1.67295 0.000431418
       42995     1.71133     1.67295 0.000431408
       42996     1.71308     1.67295 0.000431399
       42997     1.71429     1.67295 0.000431391
       42998     1.71498     1.67295 0.000431382
       42999     1.71518     1.67295 0.000431373
       43000     1.71495     1.67295 0.000431364
       43001      1.7143     1.67295 0.000431355
       43002     1.71328     1.67296 0.000431346
       43003     1.71193     1.67296 0.000431337
       43004      1.7103     1.67296 0.000431328
       43005     1.70842     1.67296 0.000431318
       43006     1.70634     1.67296 0.000431309
       43007     1.70409     1.67296   0.0004313
       43008     1.70173     1.67296  0.00043129
       43009     1.69928     1.67296  0.00043128
       43010      1.6968     1.67296 0.000431271
       43011      1.6943     1.67296 0.000431261
       43012     1.69183     1.67296 0.000431251
       43013     1.68942     1.67296 0.000431241
       43014     1.68708     1.67296 0.000431231
       43015     1.68484     1.67296 0.000431222
       43016     1.68273     1.67296 0.000431212
       43017     1.68075     1.67296 0.000431202
       43018     1.67892     1.67296 0.000431192
       43019     1.67725     1.67296 0.000431182
       43020     1.67573     1.67296 0.000431172
       43021     1.67437     1.67296 0.000431162
       43022     1.67317     1.67296 0.000431152
       43023     1.67213     1.67296 0.000431141
       43024     1.67122     1.67296 0.000431131
       43025     1.67044     1.67296 0.000431121
       43026     1.66978     1.67296 0.000431111
       43027     1.66923     1.67296 0.000431101
       43028     1.66876     1.67296 0.000431091
       43029     1.66837     1.67296 0.000431081
       43030     1.66803     1.67296 0.000431071
       43031     1.66772     1.67296 0.000431061
       43032     1.66743     1.67296 0.000431051
       43033     1.66714     1.67296 0.000431041
       43034     1.66683     1.67296 0.000431031
       43035     1.66648     1.67296 0.000431021
       43036     1.66608     1.67296 0.000431011
       43037     1.66561     1.67296 0.000431001
       43038     1.66507     1.67296 0.000430991
       43039     1.66443     1.67296 0.000430982
       43040     1.66368     1.67296 0.000430972
       43041     1.66282     1.67296 0.000430962
       43042     1.66183     1.67296 0.000430952
       43043     1.66071     1.67296 0.000430942
       43044     1.65945     1.67296 0.000430932
       43045     1.65805     1.67296 0.000430922
       43046      1.6565     1.67296 0.000430912
       43047     1.65481     1.67296 0.000430902
       43048     1.65298     1.67296 0.000430893
       43049     1.65102     1.67296 0.000430883
       43050     1.64892     1.67296 0.000430873
       43051      1.6467     1.67296 0.000430864
       43052     1.64436     1.67296 0.000430854
       43053     1.64191     1.67296 0.000430845
       43054     1.63936     1.67295 0.000430835
       43055     1.63672     1.67295 0.000430826
       43056       1.634     1.67295 0.000430817
       43057     1.63122     1.67295 0.000430808
       43058     1.62838     1.67295   0.0004308
       43059      1.6255     1.67295 0.000430791
       43060     1.62259     1.67295 0.000430783
       43061     1.61966     1.67295 0.000430774
       43062     1.61672     1.67295 0.000430766
       43063     1.61379     1.67294 0.000430758
       43064     1.61086     1.67294 0.000430751
       43065     1.60794     1.67294 0.000430744
       43066     1.60503     1.67294 0.000430736
       43067     1.60214     1.67294  0.00043073
       43068     1.59926     1.67294 0.000430723
       43069     1.59639     1.67294 0.000430717
       43070     1.59353     1.67293 0.000430711
       43071     1.59066     1.67293 0.000430705
       43072     1.58778     1.67293 0.000430699
       43073     1.58487     1.67293 0.000430694
       43074     1.58192     1.67293 0.000430689
       43075     1.57891     1.67292 0.000430685
       43076     1.57582     1.67292 0.000430681
       43077     1.57263     1.67292 0.000430677
       43078     1.56932     1.67292 0.000430674
       43079     1.56588     1.67291 0.000430671
       43080     1.56227     1.67291 0.000430669
       43081     1.55849     1.67291 0.000430667
       43082      1.5545     1.67291 0.000430666
       43083      1.5503      1.6729 0.000430665
       43084     1.54586      1.6729 0.000430665
       43085     1.54118      1.6729 0.000430666
       43086     1.53625     1.67289 0.000430668
       43087     1.53106     1.67289  0.00043067
       43088     1.52562     1.67289 0.000430674
       43089     1.51994     1.67288 0.000430678
       43090     1.51402     1.67288 0.000430684
       43091     1.50789     1.67288 0.000430691
       43092     1.50159     1.67287   0.0004307
       43093     1.49516     1.67287 0.000430709
       43094     1.48864     1.67286 0.000430721
       43095     1.48208     1.67286 0.000430733
       43096     1.47556     1.67285 0.000430748
       43097     1.46915     1.67285 0.000430764
       43098     1.46293     1.67284 0.000430781
       43099     1.45698     1.67284   0.0004308
       43100      1.4514     1.67283 0.000430821
       43101     1.44627     1.67283 0.000430843
       43102     1.44169     1.67282 0.000430866
       43103     1.43775     1.67282 0.000430891
       43104     1.43452     1.67281 0.000430916
       43105     1.43208     1.67281 0.000430943
       43106     1.43049      1.6728 0.000430969
       43107     1.42982      1.6728 0.000430996
       43108      1.4301     1.67279 0.000431023
       43109     1.43134     1.67279 0.000431049
       43110     1.43356     1.67278 0.000431075
       43111     1.43675     1.67277   0.0004311
       43112     1.44089     1.67277 0.000431123
       43113     1.44594     1.67276 0.000431145
       43114     1.45184     1.67276 0.000431166
       43115     1.45854     1.67275 0.000431184
       43116     1.46597     1.67275 0.000431201
       43117     1.47405     1.67274 0.000431216
       43118     1.48269     1.67274 0.000431228
       43119     1.49181     1.67274 0.000431239
       43120     1.50132     1.67273 0.000431247
       43121     1.51114     1.67273 0.000431253
       43122     1.52119     1.67272 0.000431258
       43123     1.53139     1.67272  0.00043126
       43124     1.54166     1.67272 0.000431261
       43125     1.55193     1.67272  0.00043126
       43126     1.56215     1.67271 0.000431257
       43127     1.57226     1.67271 0.000431254
       43128     1.58221     1.67271 0.000431249
       43129     1.59195     1.67271 0.000431243
       43130     1.60145      1.6727 0.000431236
       43131     1.61067      1.6727 0.000431228
       43132      1.6196      1.6727  0.00043122
       43133      1.6282      1.6727 0.000431211
       43134     1.63647      1.6727 0.000431202
       43135     1.64438      1.6727 0.000431193
       43136     1.65194      1.6727 0.000431183
       43137     1.65913      1.6727 0.000431173
       43138     1.66595      1.6727 0.000431163
       43139     1.67239      1.6727 0.000431153
       43140     1.67847      1.6727 0.000431143
       43141     1.68418      1.6727 0.000431133
       43142     1.68952      1.6727 0.000431124
       43143      1.6945      1.6727 0.000431114
       43144     1.69912      1.6727 0.000431104
       43145      1.7034      1.6727 0.000431095
       43146     1.70734      1.6727 0.000431086
       43147     1.71094      1.6727 0.000431077
       43148     1.71422      1.6727 0.000431068
       43149     1.71718      1.6727 0.000431059
       43150     1.71984     1.67271  0.00043105
       43151     1.72221     1.67271 0.000431042
       43152     1.72431     1.67271 0.000431033
       43153     1.72614     1.67271 0.000431025
       43154     1.72772     1.67271 0.000431017
       43155     1.72907     1.67271 0.000431009
       43156      1.7302     1.67271 0.000431001
       43157     1.73114     1.67271 0.000430993
       43158     1.73189     1.67272 0.000430986
       43159     1.73249     1.67272 0.000430978
       43160     1.73293     1.67272  0.00043097
       43161     1.73324     1.67272 0.000430962
       43162     1.73343     1.67272 0.000430955
       43163     1.73352     1.67272 0.000430947
       43164     1.73352     1.67272 0.000430939
       43165     1.73344     1.67273 0.000430932
       43166     1.73328     1.67273 0.000430924
       43167     1.73306     1.67273 0.000430916
       43168     1.73277     1.67273 0.000430908
       43169     1.73243     1.67273 0.000430901
       43170     1.73202     1.67273 0.000430893
       43171     1.73155     1.67273 0.000430885
       43172     1.73101     1.67274 0.000430877
       43173     1.73039     1.67274 0.000430869
       43174     1.72968     1.67274 0.000430861
       43175     1.72888     1.67274 0.000430853
       43176     1.72797     1.67274 0.000430845
       43177     1.72694     1.67274 0.000430837
       43178     1.72578     1.67274 0.000430829
       43179     1.72448     1.67274 0.000430821
       43180     1.72301     1.67275 0.000430812
       43181     1.72139     1.67275 0.000430804
       43182     1.71958     1.67275 0.000430795
       43183     1.71759     1.67275 0.000430786
       43184      1.7154     1.67275 0.000430777
       43185     1.71302     1.67275 0.000430768
       43186     1.71044     1.67275 0.000430759
       43187     1.70766     1.67275  0.00043075
       43188     1.70467     1.67275 0.000430741
       43189      1.7015     1.67275 0.000430731
       43190     1.69813     1.67275 0.000430722
       43191      1.6946     1.67275 0.000430712
       43192      1.6909     1.67276 0.000430702
       43193     1.68706     1.67276 0.000430693
       43194      1.6831     1.67276 0.000430683
       43195     1.67902     1.67276 0.000430673
       43196     1.67486     1.67276 0.000430663
       43197     1.67065     1.67276 0.000430653
       43198      1.6664     1.67276 0.000430643
       43199     1.66215     1.67276 0.000430633
       43200     1.65792     1.67276 0.000430623
       43201     1.65373     1.67275 0.000430613
       43202     1.64962     1.67275 0.000430604
       43203     1.64561     1.67275 0.000430594
       43204     1.64171     1.67275 0.000430585
       43205     1.63795     1.67275 0.000430576
       43206     1.63436     1.67275 0.000430567
       43207     1.63093     1.67275 0.000430558
       43208     1.62769     1.67275 0.000430549
       43209     1.62464     1.67275  0.00043054
       43210     1.62178     1.67275 0.000430532
       43211     1.61911     1.67275 0.000430524
       43212     1.61663     1.67274 0.000430516
       43213     1.61433     1.67274 0.000430508
       43214     1.61219     1.67274   0.0004305
       43215     1.61021     1.67274 0.000430493
       43216     1.60836     1.67274 0.000430485
       43217     1.60663     1.67274 0.000430478
       43218       1.605     1.67274 0.000430471
       43219     1.60344     1.67273 0.000430464
       43220     1.60194     1.67273 0.000430457
       43221     1.60048     1.67273 0.000430451
       43222     1.59903     1.67273 0.000430444
       43223     1.59759     1.67273 0.000430438
       43224     1.59613     1.67273 0.000430431
       43225     1.59466     1.67272 0.000430425
       43226     1.59315     1.67272 0.000430419
       43227     1.59161     1.67272 0.000430413
       43228     1.59004     1.67272 0.000430407
       43229     1.58842     1.67272 0.000430402
       43230     1.58678     1.67271 0.000430397
       43231     1.58512     1.67271 0.000430391
       43232     1.58344     1.67271 0.000430386
       43233     1.58177     1.67271 0.000430382
       43234     1.58011     1.67271 0.000430377
       43235     1.57849      1.6727 0.000430373
       43236     1.57692      1.6727 0.000430368
       43237     1.57541      1.6727 0.000430364
       43238       1.574      1.6727  0.00043036
       43239     1.57268     1.67269 0.000430357
       43240      1.5715     1.67269 0.000430353
       43241     1.57045     1.67269  0.00043035
       43242     1.56957     1.67269 0.000430346
       43243     1.56885     1.67269 0.000430343
       43244     1.56831     1.67268  0.00043034
       43245     1.56796     1.67268 0.000430337
       43246     1.56782     1.67268 0.000430333
       43247     1.56788     1.67268  0.00043033
       43248     1.56815     1.67267 0.000430327
       43249     1.56863     1.67267 0.000430324
       43250     1.56932     1.67267 0.000430321
       43251     1.57022     1.67267 0.000430317
       43252     1.57133     1.67266 0.000430314
       43253     1.57264     1.67266  0.00043031
       43254     1.57414     1.67266 0.000430306
       43255     1.57582     1.67266 0.000430302
       43256     1.57768     1.67265 0.000430298
       43257     1.57971     1.67265 0.000430293
       43258      1.5819     1.67265 0.000430288
       43259     1.58424     1.67265 0.000430283
       43260     1.58672     1.67265 0.000430278
       43261     1.58933     1.67264 0.000430272
       43262     1.59205     1.67264 0.000430266
       43263     1.59489     1.67264  0.00043026
       43264     1.59783     1.67264 0.000430253
       43265     1.60087     1.67264 0.000430247
       43266     1.60398     1.67264  0.00043024
       43267     1.60718     1.67263 0.000430232
       43268     1.61044     1.67263 0.000430225
       43269     1.61376     1.67263 0.000430217
       43270     1.61713     1.67263 0.000430209
       43271     1.62054     1.67263 0.000430201
       43272     1.62399     1.67263 0.000430192
       43273     1.62746     1.67263 0.000430184
       43274     1.63095     1.67263 0.000430175
       43275     1.63445     1.67262 0.000430166
       43276     1.63795     1.67262 0.000430157
       43277     1.64144     1.67262 0.000430147
       43278     1.64491     1.67262 0.000430138
       43279     1.64836     1.67262 0.000430128
       43280     1.65177     1.67262 0.000430118
       43281     1.65513     1.67262 0.000430109
       43282     1.65844     1.67262 0.000430099
       43283     1.66169     1.67262 0.000430089
       43284     1.66485     1.67262 0.000430079
       43285     1.66793     1.67262 0.000430069
       43286     1.67091     1.67262 0.000430059
       43287     1.67378     1.67262 0.000430049
       43288     1.67652     1.67262 0.000430039
       43289     1.67913     1.67262  0.00043003
       43290      1.6816     1.67262  0.00043002
       43291      1.6839     1.67262  0.00043001
       43292     1.68603     1.67262     0.00043
       43293     1.68798     1.67262  0.00042999
       43294     1.68974     1.67262  0.00042998
       43295      1.6913     1.67262 0.000429971
       43296     1.69263     1.67262 0.000429961
       43297     1.69375     1.67262 0.000429951
       43298     1.69462     1.67262 0.000429942
       43299     1.69526     1.67262 0.000429932
       43300     1.69565     1.67262 0.000429923
       43301     1.69578     1.67263 0.000429913
       43302     1.69565     1.67263 0.000429903
       43303     1.69527     1.67263 0.000429894
       43304     1.69462     1.67263 0.000429884
       43305     1.69372     1.67263 0.000429874
       43306     1.69257     1.67263 0.000429865
       43307     1.69117     1.67263 0.000429855
       43308     1.68953     1.67263 0.000429845
       43309     1.68767     1.67263 0.000429836
       43310     1.68561     1.67263 0.000429826
       43311     1.68335     1.67263 0.000429816
       43312     1.68092     1.67263 0.000429806
       43313     1.67834     1.67263 0.000429796
       43314     1.67563     1.67263 0.000429786
       43315     1.67282     1.67263 0.000429776
       43316     1.66993     1.67263 0.000429766
       43317       1.667     1.67263 0.000429756
       43318     1.66405     1.67263 0.000429747
       43319     1.66112     1.67263 0.000429737
       43320     1.65823     1.67263 0.000429727
       43321     1.65542     1.67263 0.000429717
       43322     1.65271     1.67263 0.000429708
       43323     1.65013     1.67263 0.000429698
       43324     1.64772     1.67263 0.000429688
       43325     1.64549     1.67263 0.000429679
       43326     1.64347     1.67263  0.00042967
       43327     1.64168     1.67263  0.00042966
       43328     1.64014     1.67262 0.000429651
       43329     1.63888     1.67262 0.000429642
       43330     1.63789     1.67262 0.000429633
       43331     1.63721     1.67262 0.000429623
       43332     1.63683     1.67262 0.000429614
       43333     1.63676     1.67262 0.000429605
       43334     1.63701     1.67262 0.000429596
       43335     1.63758     1.67262 0.000429587
       43336     1.63848     1.67262 0.000429578
       43337     1.63969     1.67262 0.000429568
       43338     1.64121     1.67262 0.000429559
       43339     1.64303     1.67262  0.00042955
       43340     1.64516     1.67262  0.00042954
       43341     1.64758     1.67261 0.000429531
       43342     1.65027     1.67261 0.000429521
       43343     1.65323     1.67261 0.000429512
       43344     1.65643     1.67261 0.000429502
       43345     1.65988     1.67261 0.000429492
       43346     1.66354     1.67261 0.000429482
       43347      1.6674     1.67261 0.000429472
       43348     1.67143     1.67261 0.000429462
       43349     1.67561     1.67261 0.000429452
       43350     1.67993     1.67261 0.000429443
       43351     1.68434     1.67261 0.000429433
       43352     1.68882     1.67261 0.000429423
       43353     1.69336     1.67261 0.000429413
       43354      1.6979     1.67261 0.000429404
       43355     1.70244     1.67262 0.000429395
       43356     1.70693     1.67262 0.000429385
       43357     1.71135     1.67262 0.000429376
       43358     1.71565     1.67262 0.000429368
       43359     1.71982     1.67262 0.000429359
       43360     1.72383     1.67262 0.000429351
       43361     1.72764     1.67262 0.000429343
       43362     1.73124     1.67262 0.000429335
       43363     1.73459     1.67262 0.000429327
       43364     1.73768     1.67263  0.00042932
       43365     1.74048     1.67263 0.000429313
       43366       1.743     1.67263 0.000429306
       43367      1.7452     1.67263   0.0004293
       43368     1.74708     1.67263 0.000429293
       43369     1.74865     1.67263 0.000429287
       43370     1.74989     1.67264 0.000429281
       43371      1.7508     1.67264 0.000429275
       43372      1.7514     1.67264 0.000429269
       43373     1.75168     1.67264 0.000429262
       43374     1.75166     1.67264 0.000429256
       43375     1.75134     1.67264  0.00042925
       43376     1.75075     1.67265 0.000429244
       43377     1.74989     1.67265 0.000429238
       43378     1.74877     1.67265 0.000429232
       43379     1.74741     1.67265 0.000429225
       43380     1.74583     1.67265 0.000429219
       43381     1.74404     1.67266 0.000429212
       43382     1.74206     1.67266 0.000429205
       43383     1.73989     1.67266 0.000429198
       43384     1.73755     1.67266 0.000429191
       43385     1.73506     1.67266 0.000429183
       43386     1.73241     1.67266 0.000429176
       43387     1.72962     1.67266 0.000429168
       43388     1.72669     1.67267  0.00042916
       43389     1.72364     1.67267 0.000429151
       43390     1.72045     1.67267 0.000429143
       43391     1.71713     1.67267 0.000429134
       43392     1.71369     1.67267 0.000429125
       43393     1.71013     1.67267 0.000429116
       43394     1.70645     1.67267 0.000429107
       43395     1.70265     1.67267 0.000429098
       43396     1.69874     1.67267 0.000429088
       43397     1.69472     1.67267 0.000429079
       43398      1.6906     1.67267 0.000429069
       43399     1.68638     1.67267 0.000429059
       43400     1.68209     1.67267 0.000429049
       43401     1.67773     1.67267  0.00042904
       43402     1.67332     1.67267  0.00042903
       43403     1.66887     1.67267  0.00042902
       43404      1.6644     1.67267  0.00042901
       43405     1.65994     1.67267    0.000429
       43406     1.65551     1.67267  0.00042899
       43407     1.65114     1.67267 0.000428981
       43408     1.64686     1.67267 0.000428971
       43409     1.64271     1.67267 0.000428962
       43410     1.63871     1.67267 0.000428953
       43411     1.63491     1.67267 0.000428944
       43412     1.63133     1.67267 0.000428935
       43413     1.62801     1.67267 0.000428926
       43414     1.62499     1.67267 0.000428918
       43415     1.62229     1.67267  0.00042891
       43416     1.61994     1.67266 0.000428901
       43417     1.61798     1.67266 0.000428893
       43418     1.61642     1.67266 0.000428886
       43419     1.61528     1.67266 0.000428878
       43420     1.61457     1.67266  0.00042887
       43421      1.6143     1.67266 0.000428862
       43422     1.61448     1.67266 0.000428854
       43423     1.61509     1.67266 0.000428847
       43424     1.61614     1.67265 0.000428839
       43425     1.61762     1.67265 0.000428831
       43426      1.6195     1.67265 0.000428823
       43427     1.62177     1.67265 0.000428814
       43428      1.6244     1.67265 0.000428806
       43429     1.62738     1.67265 0.000428797
       43430     1.63066     1.67265 0.000428788
       43431     1.63422     1.67265 0.000428779
       43432     1.63803     1.67265  0.00042877
       43433     1.64205     1.67264 0.000428761
       43434     1.64625     1.67264 0.000428752
       43435      1.6506     1.67264 0.000428742
       43436     1.65506     1.67264 0.000428732
       43437      1.6596     1.67264 0.000428723
       43438     1.66418     1.67264 0.000428713
       43439     1.66876     1.67264 0.000428703
       43440     1.67332     1.67264 0.000428693
       43441     1.67783     1.67264 0.000428683
       43442     1.68225     1.67264 0.000428673
       43443     1.68656     1.67264 0.000428664
       43444     1.69072     1.67264 0.000428654
       43445     1.69471     1.67264 0.000428644
       43446     1.69851     1.67264 0.000428635
       43447     1.70209     1.67265 0.000428626
       43448     1.70543     1.67265 0.000428616
       43449     1.70852     1.67265 0.000428607
       43450     1.71132     1.67265 0.000428598
       43451     1.71383     1.67265  0.00042859
       43452     1.71603     1.67265 0.000428581
       43453     1.71791     1.67265 0.000428572
       43454     1.71945     1.67265 0.000428564
       43455     1.72066     1.67265 0.000428555
       43456     1.72153     1.67265 0.000428547
       43457     1.72205     1.67266 0.000428539
       43458     1.72223     1.67266  0.00042853
       43459     1.72206     1.67266 0.000428522
       43460     1.72155     1.67266 0.000428513
       43461      1.7207     1.67266 0.000428505
       43462     1.71952     1.67266 0.000428497
       43463     1.71802     1.67266 0.000428488
       43464     1.71621     1.67266 0.000428479
       43465     1.71411     1.67266  0.00042847
       43466     1.71174     1.67266 0.000428462
       43467      1.7091     1.67267 0.000428453
       43468     1.70622     1.67267 0.000428443
       43469     1.70312     1.67267 0.000428434
       43470     1.69981     1.67267 0.000428425
       43471     1.69633     1.67267 0.000428415
       43472     1.69269     1.67267 0.000428406
       43473     1.68892     1.67267 0.000428396
       43474     1.68504     1.67267 0.000428386
       43475     1.68108     1.67267 0.000428376
       43476     1.67706     1.67267 0.000428366
       43477     1.67302     1.67267 0.000428357
       43478     1.66896     1.67267 0.000428347
       43479     1.66492     1.67267 0.000428337
       43480     1.66093     1.67267 0.000428327
       43481     1.65699     1.67267 0.000428317
       43482     1.65313     1.67267 0.000428308
       43483     1.64938     1.67267 0.000428298
       43484     1.64573     1.67267 0.000428289
       43485     1.64221     1.67267  0.00042828
       43486     1.63883     1.67267 0.000428271
       43487     1.63559     1.67266 0.000428262
       43488      1.6325     1.67266 0.000428253
       43489     1.62957     1.67266 0.000428244
       43490     1.62679     1.67266 0.000428235
       43491     1.62417     1.67266 0.000428227
       43492     1.62171     1.67266 0.000428219
       43493      1.6194     1.67266 0.000428211
       43494     1.61723     1.67266 0.000428203
       43495     1.61521     1.67266 0.000428195
       43496     1.61333     1.67265 0.000428187
       43497     1.61159     1.67265  0.00042818
       43498     1.60997     1.67265 0.000428172
       43499     1.60849     1.67265 0.000428165
       43500     1.60715     1.67265 0.000428158
       43501     1.60593     1.67265 0.000428151
       43502     1.60484     1.67265 0.000428144
       43503     1.60389     1.67264 0.000428137
       43504     1.60307     1.67264  0.00042813
       43505     1.60241     1.67264 0.000428123
       43506     1.60189     1.67264 0.000428116
       43507     1.60153     1.67264  0.00042811
       43508     1.60134     1.67264 0.000428103
       43509     1.60132     1.67263 0.000428096
       43510     1.60149     1.67263  0.00042809
       43511     1.60185     1.67263 0.000428083
       43512     1.60242     1.67263 0.000428076
       43513      1.6032     1.67263 0.000428069
       43514      1.6042     1.67263 0.000428062
       43515     1.60542     1.67262 0.000428055
       43516     1.60688     1.67262 0.000428048
       43517     1.60858     1.67262 0.000428041
       43518     1.61051     1.67262 0.000428033
       43519     1.61267     1.67262 0.000428026
       43520     1.61506     1.67262 0.000428018
       43521     1.61767     1.67262  0.00042801
       43522     1.62049     1.67261 0.000428002
       43523      1.6235     1.67261 0.000427993
       43524      1.6267     1.67261 0.000427985
       43525     1.63007     1.67261 0.000427976
       43526     1.63357     1.67261 0.000427967
       43527      1.6372     1.67261 0.000427958
       43528     1.64091     1.67261 0.000427949
       43529      1.6447     1.67261  0.00042794
       43530     1.64852     1.67261  0.00042793
       43531     1.65236     1.67261 0.000427921
       43532     1.65617     1.67261 0.000427911
       43533     1.65993     1.67261 0.000427901
       43534     1.66361     1.67261 0.000427891
       43535     1.66717     1.67261 0.000427882
       43536     1.67059     1.67261 0.000427872
       43537     1.67383     1.67261 0.000427862
       43538     1.67688     1.67261 0.000427852
       43539      1.6797     1.67261 0.000427842
       43540     1.68227     1.67261 0.000427832
       43541     1.68457     1.67261 0.000427823
       43542     1.68657     1.67261 0.000427813
       43543     1.68827     1.67261 0.000427803
       43544     1.68964     1.67261 0.000427794
       43545     1.69069     1.67261 0.000427784
       43546      1.6914     1.67261 0.000427774
       43547     1.69177     1.67261 0.000427765
       43548      1.6918     1.67261 0.000427755
       43549      1.6915     1.67261 0.000427746
       43550     1.69089     1.67261 0.000427736
       43551     1.68997     1.67261 0.000427726
       43552     1.68876     1.67261 0.000427717
       43553     1.68729     1.67261 0.000427707
       43554     1.68558     1.67261 0.000427697
       43555     1.68368     1.67261 0.000427688
       43556     1.68161     1.67261 0.000427678
       43557     1.67941     1.67261 0.000427668
       43558     1.67712     1.67261 0.000427658
       43559     1.67478     1.67261 0.000427648
       43560     1.67243     1.67261 0.000427639
       43561     1.67011     1.67261 0.000427629
       43562     1.66785     1.67261 0.000427619
       43563     1.66568     1.67261 0.000427609
       43564     1.66363     1.67261 0.000427599
       43565     1.66171     1.67261  0.00042759
       43566     1.65994     1.67261  0.00042758
       43567     1.65834     1.67261  0.00042757
       43568     1.65689     1.67261 0.000427561
       43569      1.6556     1.67261 0.000427551
       43570     1.65446     1.67261 0.000427541
       43571     1.65344     1.67261 0.000427532
       43572     1.65254     1.67261 0.000427522
       43573     1.65172     1.67261 0.000427513
       43574     1.65096     1.67261 0.000427503
       43575     1.65024     1.67261 0.000427494
       43576     1.64952     1.67261 0.000427484
       43577     1.64879     1.67261 0.000427475
       43578     1.64802     1.67261 0.000427465
       43579     1.64717     1.67261 0.000427456
       43580     1.64624     1.67261 0.000427447
       43581     1.64521      1.6726 0.000427437
       43582     1.64406      1.6726 0.000427428
       43583     1.64278      1.6726 0.000427419
       43584     1.64136      1.6726 0.000427409
       43585     1.63981      1.6726   0.0004274
       43586     1.63812      1.6726 0.000427391
       43587      1.6363      1.6726 0.000427382
       43588     1.63436      1.6726 0.000427373
       43589      1.6323      1.6726 0.000427364
       43590     1.63016      1.6726 0.000427356
       43591     1.62795      1.6726 0.000427347
       43592     1.62568      1.6726 0.000427339
       43593     1.62339     1.67259  0.00042733
       43594      1.6211     1.67259 0.000427322
       43595     1.61884     1.67259 0.000427314
       43596     1.61665     1.67259 0.000427306
       43597     1.61456     1.67259 0.000427299
