#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       46103      1.1363     1.11567 0.000275789
       46104     1.13833     1.11567 0.000275783
       46105      1.1404     1.11567 0.000275778
       46106      1.1425     1.11567 0.000275772
       46107     1.14464     1.11567 0.000275767
       46108     1.14681     1.11567 0.000275762
       46109     1.14901     1.11567 0.000275757
       46110     1.15124     1.11567 0.000275752
       46111     1.15349     1.11567 0.000275747
       46112     1.15576     1.11568 0.000275743
       46113     1.15802     1.11568 0.000275738
       46114     1.16028     1.11568 0.000275734
       46115     1.16253     1.11568  0.00027573
       46116     1.16474     1.11568 0.000275726
       46117      1.1669     1.11568 0.000275722
       46118     1.16901     1.11568 0.000275719
       46119     1.17104     1.11568 0.000275715
       46120     1.17299     1.11568 0.000275712
       46121     1.17483     1.11569 0.000275709
       46122     1.17656     1.11569 0.000275706
       46123     1.17817     1.11569 0.000275704
       46124     1.17964     1.11569 0.000275701
       46125     1.18096     1.11569 0.000275699
       46126     1.18212     1.11569 0.000275696
       46127     1.18312     1.11569 0.000275694
       46128     1.18396      1.1157 0.000275692
       46129     1.18462      1.1157  0.00027569
       46130     1.18511      1.1157 0.000275689
       46131     1.18543      1.1157 0.000275687
       46132     1.18557      1.1157 0.000275685
       46133     1.18554      1.1157 0.000275683
       46134     1.18534      1.1157 0.000275681
       46135     1.18498     1.11571 0.000275679
       46136     1.18446     1.11571 0.000275677
       46137     1.18378     1.11571 0.000275675
       46138     1.18296     1.11571 0.000275673
       46139     1.18199     1.11571 0.000275671
       46140      1.1809     1.11571 0.000275669
       46141     1.17968     1.11571 0.000275666
       46142     1.17836     1.11572 0.000275664
       46143     1.17692     1.11572 0.000275661
       46144     1.17538     1.11572 0.000275658
       46145     1.17376     1.11572 0.000275655
       46146     1.17206     1.11572 0.000275651
       46147     1.17028     1.11572 0.000275648
       46148     1.16844     1.11572 0.000275644
       46149     1.16653     1.11572 0.000275641
       46150     1.16458     1.11573 0.000275637
       46151     1.16258     1.11573 0.000275633
       46152     1.16054     1.11573 0.000275628
       46153     1.15847     1.11573 0.000275624
       46154     1.15638     1.11573 0.000275619
       46155     1.15427     1.11573 0.000275615
       46156     1.15214     1.11573  0.00027561
       46157     1.15002     1.11573 0.000275605
       46158     1.14789     1.11573   0.0002756
       46159     1.14576     1.11573 0.000275595
       46160     1.14365     1.11573 0.000275589
       46161     1.14155     1.11573 0.000275584
       46162     1.13948     1.11573 0.000275578
       46163     1.13745     1.11574 0.000275573
       46164     1.13544     1.11574 0.000275567
       46165     1.13348     1.11574 0.000275561
       46166     1.13156     1.11574 0.000275556
       46167      1.1297     1.11574  0.00027555
       46168      1.1279     1.11574 0.000275544
       46169     1.12617     1.11574 0.000275538
       46170      1.1245     1.11574 0.000275532
       46171     1.12291     1.11574 0.000275526
       46172     1.12139     1.11574  0.00027552
       46173     1.11996     1.11574 0.000275514
       46174     1.11861     1.11574 0.000275508
       46175     1.11735     1.11574 0.000275503
       46176     1.11619     1.11574 0.000275497
       46177     1.11511     1.11574 0.000275491
       46178     1.11412     1.11574 0.000275485
       46179     1.11323     1.11574 0.000275479
       46180     1.11242     1.11574 0.000275473
       46181     1.11171     1.11574 0.000275467
       46182     1.11107     1.11574 0.000275461
       46183     1.11052     1.11574 0.000275455
       46184     1.11005     1.11574 0.000275449
       46185     1.10966     1.11574 0.000275443
       46186     1.10933     1.11574 0.000275437
       46187     1.10906     1.11574 0.000275431
       46188     1.10885     1.11574 0.000275425
       46189     1.10869     1.11574 0.000275419
       46190     1.10857     1.11574 0.000275413
       46191     1.10849     1.11574 0.000275407
       46192     1.10843     1.11574 0.000275402
       46193     1.10839     1.11574 0.000275396
       46194     1.10837     1.11574  0.00027539
       46195     1.10835     1.11574 0.000275384
       46196     1.10832     1.11574 0.000275378
       46197     1.10829     1.11574 0.000275372
       46198     1.10824     1.11574 0.000275366
       46199     1.10817     1.11574  0.00027536
       46200     1.10807     1.11573 0.000275354
       46201     1.10794     1.11573 0.000275348
       46202     1.10779     1.11573 0.000275342
       46203      1.1076     1.11573 0.000275337
       46204     1.10738     1.11573 0.000275331
       46205     1.10712     1.11573 0.000275325
       46206     1.10683     1.11573 0.000275319
       46207     1.10651     1.11573 0.000275313
       46208     1.10617     1.11573 0.000275307
       46209     1.10579     1.11573 0.000275301
       46210      1.1054     1.11573 0.000275295
       46211     1.10498     1.11573 0.000275289
       46212     1.10456     1.11573 0.000275284
       46213     1.10412     1.11573 0.000275278
       46214     1.10369     1.11573 0.000275272
       46215     1.10325     1.11573 0.000275266
       46216     1.10282     1.11573  0.00027526
       46217      1.1024     1.11573 0.000275254
       46218     1.10198     1.11573 0.000275249
       46219     1.10158     1.11573 0.000275243
       46220     1.10119     1.11573 0.000275237
       46221     1.10081     1.11573 0.000275231
       46222     1.10043     1.11573 0.000275226
       46223     1.10006     1.11573  0.00027522
       46224      1.0997     1.11573 0.000275214
       46225     1.09933     1.11573 0.000275208
       46226     1.09895     1.11573 0.000275203
       46227     1.09856     1.11573 0.000275197
       46228     1.09814     1.11573 0.000275191
       46229     1.09769     1.11573 0.000275186
       46230      1.0972     1.11573  0.00027518
       46231     1.09666     1.11573 0.000275174
       46232     1.09606     1.11573 0.000275169
       46233     1.09539     1.11573 0.000275163
       46234     1.09465     1.11572 0.000275158
       46235     1.09382     1.11572 0.000275152
       46236     1.09289     1.11572 0.000275146
       46237     1.09187     1.11572 0.000275141
       46238     1.09073     1.11572 0.000275136
       46239     1.08949     1.11572  0.00027513
       46240     1.08812     1.11572 0.000275125
       46241     1.08663     1.11572  0.00027512
       46242     1.08502     1.11572 0.000275115
       46243     1.08328     1.11572 0.000275109
       46244     1.08142     1.11572 0.000275105
       46245     1.07944     1.11572   0.0002751
       46246     1.07735     1.11572 0.000275095
       46247     1.07514     1.11572  0.00027509
       46248     1.07283     1.11572 0.000275086
       46249     1.07044     1.11571 0.000275082
       46250     1.06795     1.11571 0.000275078
       46251      1.0654     1.11571 0.000275074
       46252      1.0628     1.11571  0.00027507
       46253     1.06016     1.11571 0.000275067
       46254     1.05749     1.11571 0.000275064
       46255     1.05481     1.11571 0.000275061
       46256     1.05214     1.11571 0.000275059
       46257      1.0495      1.1157 0.000275057
       46258     1.04689      1.1157 0.000275055
       46259     1.04433      1.1157 0.000275053
       46260     1.04184      1.1157 0.000275052
       46261     1.03943      1.1157 0.000275051
       46262      1.0371      1.1157  0.00027505
       46263     1.03487     1.11569  0.00027505
       46264     1.03275     1.11569  0.00027505
       46265     1.03074     1.11569  0.00027505
       46266     1.02884     1.11569  0.00027505
       46267     1.02706     1.11569 0.000275051
       46268      1.0254     1.11569 0.000275052
       46269     1.02386     1.11568 0.000275053
       46270     1.02245     1.11568 0.000275055
       46271     1.02117     1.11568 0.000275056
       46272        1.02     1.11568 0.000275058
       46273     1.01897     1.11568  0.00027506
       46274     1.01805     1.11567 0.000275062
       46275     1.01726     1.11567 0.000275064
       46276      1.0166     1.11567 0.000275067
       46277     1.01606     1.11567 0.000275069
       46278     1.01564     1.11566 0.000275072
       46279     1.01534     1.11566 0.000275074
       46280     1.01516     1.11566 0.000275077
       46281     1.01511     1.11566  0.00027508
       46282     1.01516     1.11566 0.000275082
       46283     1.01534     1.11565 0.000275085
       46284     1.01563     1.11565 0.000275087
       46285     1.01602     1.11565  0.00027509
       46286     1.01653     1.11565 0.000275092
       46287     1.01714     1.11565 0.000275095
       46288     1.01784     1.11564 0.000275097
       46289     1.01863     1.11564 0.000275099
       46290      1.0195     1.11564 0.000275101
       46291     1.02044     1.11564 0.000275102
       46292     1.02144     1.11563 0.000275104
       46293     1.02249     1.11563 0.000275105
       46294     1.02357     1.11563 0.000275107
       46295     1.02468     1.11563 0.000275108
       46296     1.02579     1.11563 0.000275109
       46297      1.0269     1.11563 0.000275109
       46298     1.02799     1.11562  0.00027511
       46299     1.02904     1.11562  0.00027511
       46300     1.03003     1.11562 0.000275111
       46301     1.03097     1.11562 0.000275111
       46302     1.03182     1.11562 0.000275111
       46303     1.03258     1.11561 0.000275111
       46304     1.03324     1.11561 0.000275111
       46305     1.03378     1.11561  0.00027511
       46306     1.03421     1.11561  0.00027511
       46307     1.03452     1.11561  0.00027511
       46308      1.0347     1.11561 0.000275109
       46309     1.03475      1.1156 0.000275109
       46310     1.03467      1.1156 0.000275108
       46311     1.03448      1.1156 0.000275108
       46312     1.03417      1.1156 0.000275108
       46313     1.03376      1.1156 0.000275107
       46314     1.03325     1.11559 0.000275107
       46315     1.03266     1.11559 0.000275107
       46316     1.03201     1.11559 0.000275107
       46317     1.03132     1.11559 0.000275107
       46318      1.0306     1.11559 0.000275107
       46319     1.02987     1.11559 0.000275108
       46320     1.02916     1.11558 0.000275108
       46321      1.0285     1.11558 0.000275109
       46322     1.02789     1.11558 0.000275109
       46323     1.02737     1.11558  0.00027511
       46324     1.02695     1.11558  0.00027511
       46325     1.02667     1.11557 0.000275111
       46326     1.02653     1.11557 0.000275112
       46327     1.02656     1.11557 0.000275113
       46328     1.02677     1.11557 0.000275113
       46329     1.02718     1.11557 0.000275114
       46330     1.02781     1.11556 0.000275115
       46331     1.02865     1.11556 0.000275115
       46332     1.02972     1.11556 0.000275116
       46333     1.03103     1.11556 0.000275116
       46334     1.03256     1.11556 0.000275116
       46335     1.03433     1.11556 0.000275115
       46336     1.03631     1.11555 0.000275115
       46337     1.03851     1.11555 0.000275114
       46338     1.04091     1.11555 0.000275112
       46339     1.04349     1.11555 0.000275111
       46340     1.04623     1.11555 0.000275109
       46341     1.04911     1.11555 0.000275107
       46342      1.0521     1.11554 0.000275104
       46343     1.05519     1.11554 0.000275101
       46344     1.05833     1.11554 0.000275098
       46345     1.06151     1.11554 0.000275095
       46346     1.06469     1.11554 0.000275091
       46347     1.06785     1.11554 0.000275087
       46348     1.07095     1.11554 0.000275083
       46349     1.07396     1.11554 0.000275078
       46350     1.07686     1.11554 0.000275074
       46351     1.07962     1.11554 0.000275069
       46352     1.08222     1.11553 0.000275064
       46353     1.08464     1.11553 0.000275059
       46354     1.08686     1.11553 0.000275053
       46355     1.08886     1.11553 0.000275048
       46356     1.09062     1.11553 0.000275043
       46357     1.09215     1.11553 0.000275037
       46358     1.09343     1.11553 0.000275032
       46359     1.09446     1.11553 0.000275026
       46360     1.09523     1.11553 0.000275021
       46361     1.09575     1.11553 0.000275015
       46362     1.09603     1.11553 0.000275009
       46363     1.09606     1.11553 0.000275004
       46364     1.09587     1.11553 0.000274998
       46365     1.09545     1.11553 0.000274993
       46366     1.09484     1.11553 0.000274987
       46367     1.09404     1.11553 0.000274981
       46368     1.09307     1.11553 0.000274976
       46369     1.09195     1.11553  0.00027497
       46370     1.09071     1.11553 0.000274965
       46371     1.08937     1.11553  0.00027496
       46372     1.08795     1.11552 0.000274954
       46373     1.08648     1.11552 0.000274949
       46374     1.08498     1.11552 0.000274944
       46375     1.08349     1.11552 0.000274939
       46376     1.08202     1.11552 0.000274934
       46377      1.0806     1.11552 0.000274929
       46378     1.07926     1.11552 0.000274924
       46379     1.07802     1.11552  0.00027492
       46380      1.0769     1.11552 0.000274915
       46381     1.07592     1.11552  0.00027491
       46382     1.07511     1.11552 0.000274906
       46383     1.07448     1.11552 0.000274901
       46384     1.07405     1.11552 0.000274897
       46385     1.07382     1.11551 0.000274892
       46386      1.0738     1.11551 0.000274888
       46387     1.07401     1.11551 0.000274883
       46388     1.07444     1.11551 0.000274879
       46389      1.0751     1.11551 0.000274874
       46390     1.07597     1.11551  0.00027487
       46391     1.07706     1.11551 0.000274865
       46392     1.07836     1.11551  0.00027486
       46393     1.07985     1.11551 0.000274855
       46394     1.08153     1.11551 0.000274851
       46395     1.08337     1.11551 0.000274845
       46396     1.08536     1.11551  0.00027484
       46397     1.08747      1.1155 0.000274835
       46398      1.0897      1.1155  0.00027483
       46399       1.092      1.1155 0.000274824
       46400     1.09438      1.1155 0.000274819
       46401     1.09679      1.1155 0.000274813
       46402     1.09921      1.1155 0.000274807
       46403     1.10163      1.1155 0.000274802
       46404     1.10402      1.1155 0.000274796
       46405     1.10634      1.1155  0.00027479
       46406     1.10859      1.1155 0.000274784
       46407     1.11073      1.1155 0.000274778
       46408     1.11275      1.1155 0.000274772
       46409     1.11463      1.1155 0.000274766
       46410     1.11634      1.1155  0.00027476
       46411     1.11787      1.1155 0.000274754
       46412      1.1192      1.1155 0.000274749
       46413     1.12032      1.1155 0.000274743
       46414     1.12122      1.1155 0.000274737
       46415     1.12187      1.1155 0.000274731
       46416     1.12227      1.1155 0.000274725
       46417     1.12242      1.1155 0.000274719
       46418     1.12229      1.1155 0.000274713
       46419     1.12189      1.1155 0.000274707
       46420      1.1212      1.1155 0.000274701
       46421     1.12024      1.1155 0.000274696
       46422     1.11899      1.1155  0.00027469
       46423     1.11745      1.1155 0.000274684
       46424     1.11563      1.1155 0.000274678
       46425     1.11353      1.1155 0.000274672
       46426     1.11116      1.1155 0.000274666
       46427     1.10853      1.1155  0.00027466
       46428     1.10564      1.1155 0.000274654
       46429     1.10252      1.1155 0.000274649
       46430     1.09918      1.1155 0.000274643
       46431     1.09565      1.1155 0.000274637
       46432     1.09194      1.1155 0.000274632
       46433     1.08809      1.1155 0.000274627
       46434     1.08413      1.1155 0.000274621
       46435     1.08009      1.1155 0.000274617
       46436       1.076      1.1155 0.000274612
       46437     1.07191      1.1155 0.000274608
       46438     1.06787      1.1155 0.000274604
       46439      1.0639      1.1155   0.0002746
       46440     1.06006     1.11549 0.000274597
       46441     1.05639     1.11549 0.000274594
       46442     1.05294     1.11549 0.000274591
       46443     1.04973     1.11549 0.000274589
       46444     1.04682     1.11549 0.000274587
       46445     1.04423     1.11549 0.000274585
       46446       1.042     1.11549 0.000274584
       46447     1.04014     1.11548 0.000274583
       46448     1.03869     1.11548 0.000274582
       46449     1.03764     1.11548 0.000274581
       46450     1.03702     1.11548  0.00027458
       46451     1.03682     1.11548  0.00027458
       46452     1.03704     1.11548 0.000274579
       46453     1.03767     1.11547 0.000274578
       46454      1.0387     1.11547 0.000274577
       46455      1.0401     1.11547 0.000274576
       46456     1.04186     1.11547 0.000274575
       46457     1.04396     1.11547 0.000274573
       46458     1.04636     1.11547 0.000274571
       46459     1.04904     1.11546 0.000274569
       46460     1.05197     1.11546 0.000274567
       46461     1.05512     1.11546 0.000274564
       46462     1.05847     1.11546 0.000274561
       46463     1.06198     1.11546 0.000274557
       46464     1.06564     1.11546 0.000274553
       46465     1.06941     1.11546 0.000274549
       46466     1.07326     1.11546 0.000274545
       46467     1.07719     1.11546  0.00027454
       46468     1.08116     1.11545 0.000274535
       46469     1.08517     1.11545  0.00027453
       46470     1.08918     1.11545 0.000274525
       46471     1.09318     1.11545 0.000274519
       46472     1.09717     1.11545 0.000274514
       46473     1.10112     1.11545 0.000274508
       46474     1.10502     1.11545 0.000274502
       46475     1.10886     1.11545 0.000274496
       46476     1.11264     1.11545  0.00027449
       46477     1.11633     1.11545 0.000274484
       46478     1.11993     1.11545 0.000274479
       46479     1.12344     1.11545 0.000274473
       46480     1.12685     1.11545 0.000274467
       46481     1.13015     1.11545 0.000274461
       46482     1.13333     1.11545 0.000274456
       46483     1.13639     1.11545  0.00027445
       46484     1.13932     1.11545 0.000274445
       46485     1.14213     1.11545 0.000274439
       46486      1.1448     1.11546 0.000274434
       46487     1.14733     1.11546 0.000274429
       46488     1.14973     1.11546 0.000274424
       46489     1.15198     1.11546 0.000274419
       46490      1.1541     1.11546 0.000274415
       46491     1.15608     1.11546  0.00027441
       46492     1.15792     1.11546 0.000274406
       46493     1.15962     1.11546 0.000274402
       46494     1.16119     1.11546 0.000274397
       46495     1.16261     1.11546 0.000274393
       46496      1.1639     1.11546 0.000274389
       46497     1.16506     1.11547 0.000274386
       46498     1.16609     1.11547 0.000274382
       46499     1.16699     1.11547 0.000274378
       46500     1.16775     1.11547 0.000274375
       46501     1.16839     1.11547 0.000274371
       46502     1.16889     1.11547 0.000274368
       46503     1.16927     1.11547 0.000274364
       46504     1.16951     1.11547 0.000274361
       46505     1.16962     1.11547 0.000274357
       46506      1.1696     1.11548 0.000274354
       46507     1.16943     1.11548  0.00027435
       46508     1.16913     1.11548 0.000274347
       46509     1.16868     1.11548 0.000274343
       46510     1.16807     1.11548  0.00027434
       46511     1.16731     1.11548 0.000274336
       46512     1.16639     1.11548 0.000274332
       46513     1.16529     1.11548 0.000274329
       46514     1.16403     1.11548 0.000274325
       46515     1.16258     1.11549 0.000274321
       46516     1.16095     1.11549 0.000274317
       46517     1.15913     1.11549 0.000274312
       46518     1.15711     1.11549 0.000274308
       46519      1.1549     1.11549 0.000274303
       46520     1.15249     1.11549 0.000274299
       46521     1.14988     1.11549 0.000274294
       46522     1.14708     1.11549 0.000274289
       46523     1.14409     1.11549 0.000274283
       46524     1.14093     1.11549 0.000274278
       46525     1.13759     1.11549 0.000274273
       46526      1.1341     1.11549 0.000274267
       46527     1.13046     1.11549 0.000274261
       46528     1.12672     1.11549 0.000274255
       46529     1.12288     1.11549  0.00027425
       46530     1.11898     1.11549 0.000274244
       46531     1.11505     1.11549 0.000274238
       46532     1.11112     1.11549 0.000274232
       46533     1.10724     1.11549 0.000274226
       46534     1.10345     1.11549  0.00027422
       46535     1.09978     1.11549 0.000274215
       46536     1.09628     1.11549 0.000274209
       46537     1.09298     1.11549 0.000274204
       46538     1.08993     1.11549 0.000274198
       46539     1.08716     1.11549 0.000274193
       46540     1.08471     1.11549 0.000274188
       46541     1.08258     1.11549 0.000274183
       46542     1.08081     1.11549 0.000274178
       46543     1.07941     1.11549 0.000274173
       46544     1.07837     1.11549 0.000274169
       46545     1.07769     1.11549 0.000274164
       46546     1.07737     1.11549 0.000274159
       46547     1.07738     1.11548 0.000274155
       46548      1.0777     1.11548  0.00027415
       46549     1.07831     1.11548 0.000274145
       46550     1.07916     1.11548  0.00027414
       46551     1.08024     1.11548 0.000274135
       46552     1.08149     1.11548 0.000274131
       46553     1.08289     1.11548 0.000274126
       46554      1.0844     1.11548  0.00027412
       46555     1.08599     1.11548 0.000274115
       46556     1.08762     1.11548  0.00027411
       46557     1.08928     1.11548 0.000274105
       46558     1.09092     1.11548 0.000274099
       46559     1.09254     1.11548 0.000274094
       46560     1.09412     1.11548 0.000274088
       46561     1.09562     1.11548 0.000274083
       46562     1.09705     1.11548 0.000274077
       46563     1.09838     1.11548 0.000274072
       46564     1.09962     1.11547 0.000274066
       46565     1.10075     1.11547  0.00027406
       46566     1.10176     1.11547 0.000274055
       46567     1.10265     1.11547 0.000274049
       46568     1.10343     1.11547 0.000274043
       46569     1.10408     1.11547 0.000274037
       46570     1.10461     1.11547 0.000274031
       46571     1.10503     1.11547 0.000274026
       46572     1.10532     1.11547  0.00027402
       46573     1.10551     1.11547 0.000274014
       46574     1.10558     1.11547 0.000274008
       46575     1.10556     1.11547 0.000274002
       46576     1.10544     1.11547 0.000273997
       46577     1.10523     1.11547 0.000273991
       46578     1.10495     1.11547 0.000273985
       46579     1.10459     1.11547 0.000273979
       46580     1.10418     1.11547 0.000273974
       46581     1.10373     1.11547 0.000273968
       46582     1.10324     1.11547 0.000273962
       46583     1.10273     1.11547 0.000273956
       46584     1.10221     1.11547 0.000273951
       46585     1.10169     1.11547 0.000273945
       46586      1.1012     1.11547 0.000273939
       46587     1.10073     1.11547 0.000273933
       46588     1.10031     1.11547 0.000273928
       46589     1.09994     1.11547 0.000273922
       46590     1.09964     1.11547 0.000273916
       46591     1.09942     1.11547 0.000273911
       46592     1.09929     1.11547 0.000273905
       46593     1.09926     1.11547 0.000273899
       46594     1.09934     1.11547 0.000273894
       46595     1.09954     1.11547 0.000273888
       46596     1.09986     1.11547 0.000273882
       46597     1.10031     1.11547 0.000273877
       46598     1.10089     1.11547 0.000273871
       46599     1.10161     1.11547 0.000273865
       46600     1.10247     1.11546  0.00027386
       46601     1.10346     1.11546 0.000273854
       46602      1.1046     1.11546 0.000273848
       46603     1.10587     1.11546 0.000273842
       46604     1.10728     1.11546 0.000273836
       46605     1.10882     1.11546 0.000273831
       46606     1.11048     1.11546 0.000273825
       46607     1.11227     1.11546 0.000273819
       46608     1.11416     1.11546 0.000273813
       46609     1.11616     1.11546 0.000273807
       46610     1.11826     1.11546 0.000273801
       46611     1.12045     1.11546 0.000273795
       46612     1.12271     1.11546  0.00027379
       46613     1.12504     1.11546 0.000273784
       46614     1.12742     1.11546 0.000273778
       46615     1.12986     1.11546 0.000273772
       46616     1.13232     1.11546 0.000273767
       46617     1.13481     1.11547 0.000273761
       46618     1.13732     1.11547 0.000273756
       46619     1.13982     1.11547  0.00027375
       46620     1.14231     1.11547 0.000273745
       46621     1.14478     1.11547  0.00027374
       46622     1.14721     1.11547 0.000273735
       46623     1.14959     1.11547  0.00027373
       46624     1.15192     1.11547 0.000273725
       46625     1.15418     1.11547 0.000273721
       46626     1.15635     1.11547 0.000273716
       46627     1.15843     1.11547 0.000273712
       46628      1.1604     1.11547 0.000273708
       46629     1.16226     1.11547 0.000273704
       46630     1.16399     1.11548   0.0002737
       46631     1.16559     1.11548 0.000273696
       46632     1.16704     1.11548 0.000273692
       46633     1.16834     1.11548 0.000273689
       46634     1.16947     1.11548 0.000273685
       46635     1.17044     1.11548 0.000273682
       46636     1.17122     1.11548 0.000273679
       46637     1.17183     1.11548 0.000273676
       46638     1.17225     1.11548 0.000273672
       46639     1.17249     1.11549 0.000273669
       46640     1.17253     1.11549 0.000273666
       46641     1.17238     1.11549 0.000273663
       46642     1.17205     1.11549  0.00027366
       46643     1.17154     1.11549 0.000273657
       46644     1.17084     1.11549 0.000273653
       46645     1.16998     1.11549  0.00027365
       46646     1.16895     1.11549 0.000273646
       46647     1.16777      1.1155 0.000273643
       46648     1.16645      1.1155 0.000273639
       46649       1.165      1.1155 0.000273635
       46650     1.16344      1.1155 0.000273631
       46651     1.16177      1.1155 0.000273627
       46652     1.16002      1.1155 0.000273623
       46653      1.1582      1.1155 0.000273619
       46654     1.15632      1.1155 0.000273614
       46655      1.1544      1.1155  0.00027361
       46656     1.15245      1.1155 0.000273605
       46657      1.1505      1.1155   0.0002736
       46658     1.14854     1.11551 0.000273595
       46659     1.14659     1.11551  0.00027359
       46660     1.14467     1.11551 0.000273585
       46661     1.14278     1.11551  0.00027358
       46662     1.14093     1.11551 0.000273575
       46663     1.13913     1.11551 0.000273569
       46664     1.13738     1.11551 0.000273564
       46665     1.13568     1.11551 0.000273558
       46666     1.13403     1.11551 0.000273553
       46667     1.13245     1.11551 0.000273547
       46668     1.13091     1.11551 0.000273541
       46669     1.12943     1.11551 0.000273536
       46670       1.128     1.11551  0.00027353
       46671     1.12661     1.11551 0.000273524
       46672     1.12526     1.11551 0.000273518
       46673     1.12395     1.11551 0.000273513
       46674     1.12266     1.11551 0.000273507
       46675      1.1214     1.11551 0.000273501
       46676     1.12015     1.11551 0.000273495
       46677     1.11892     1.11551 0.000273489
       46678     1.11771     1.11551 0.000273483
       46679     1.11649     1.11551 0.000273477
       46680     1.11528     1.11551 0.000273472
       46681     1.11408     1.11551 0.000273466
       46682     1.11287     1.11551  0.00027346
       46683     1.11167     1.11551 0.000273454
       46684     1.11048     1.11551 0.000273448
       46685     1.10931     1.11551 0.000273442
       46686     1.10815     1.11551 0.000273437
       46687     1.10703     1.11551 0.000273431
       46688     1.10593     1.11551 0.000273425
       46689     1.10489     1.11551 0.000273419
       46690     1.10391     1.11551 0.000273414
       46691     1.10299     1.11551 0.000273408
       46692     1.10216     1.11551 0.000273402
       46693     1.10142     1.11551 0.000273396
       46694     1.10078     1.11551 0.000273391
       46695     1.10025     1.11551 0.000273385
       46696     1.09986     1.11551 0.000273379
       46697     1.09959     1.11551 0.000273374
       46698     1.09946     1.11551 0.000273368
       46699     1.09947     1.11551 0.000273362
       46700     1.09963     1.11551 0.000273357
       46701     1.09993     1.11551 0.000273351
       46702     1.10037     1.11551 0.000273346
       46703     1.10096     1.11551  0.00027334
       46704     1.10168     1.11551 0.000273334
       46705     1.10253     1.11551 0.000273328
       46706      1.1035     1.11551 0.000273323
       46707     1.10458     1.11551 0.000273317
       46708     1.10577     1.11551 0.000273311
       46709     1.10706      1.1155 0.000273305
       46710     1.10843      1.1155   0.0002733
       46711     1.10988      1.1155 0.000273294
       46712      1.1114      1.1155 0.000273288
       46713     1.11297      1.1155 0.000273282
       46714      1.1146      1.1155 0.000273276
       46715     1.11627      1.1155  0.00027327
       46716     1.11797      1.1155 0.000273265
       46717      1.1197      1.1155 0.000273259
       46718     1.12145      1.1155 0.000273253
       46719     1.12321      1.1155 0.000273247
       46720     1.12497     1.11551 0.000273241
       46721     1.12673     1.11551 0.000273236
       46722     1.12848     1.11551  0.00027323
       46723     1.13021     1.11551 0.000273224
       46724     1.13192     1.11551 0.000273219
       46725     1.13359     1.11551 0.000273213
       46726     1.13523     1.11551 0.000273207
       46727     1.13682     1.11551 0.000273202
       46728     1.13837     1.11551 0.000273197
       46729     1.13985     1.11551 0.000273191
       46730     1.14127     1.11551 0.000273186
       46731     1.14262     1.11551 0.000273181
       46732      1.1439     1.11551 0.000273176
       46733     1.14509     1.11551  0.00027317
       46734      1.1462     1.11551 0.000273165
       46735     1.14722     1.11551  0.00027316
       46736     1.14815     1.11551 0.000273155
       46737     1.14898     1.11551 0.000273151
       46738     1.14971     1.11551 0.000273146
       46739     1.15035     1.11552 0.000273141
       46740     1.15088     1.11552 0.000273136
       46741     1.15132     1.11552 0.000273131
       46742     1.15165     1.11552 0.000273127
       46743     1.15188     1.11552 0.000273122
       46744     1.15202     1.11552 0.000273117
       46745     1.15206     1.11552 0.000273112
       46746       1.152     1.11552 0.000273108
       46747     1.15185     1.11552 0.000273103
       46748      1.1516     1.11552 0.000273098
       46749     1.15128     1.11552 0.000273093
       46750     1.15086     1.11552 0.000273089
       46751     1.15037     1.11552 0.000273084
       46752     1.14979     1.11553 0.000273079
       46753     1.14913     1.11553 0.000273074
       46754     1.14839     1.11553 0.000273069
       46755     1.14757     1.11553 0.000273064
       46756     1.14667     1.11553 0.000273059
       46757     1.14569     1.11553 0.000273054
       46758     1.14463     1.11553 0.000273049
       46759     1.14349     1.11553 0.000273044
       46760     1.14226     1.11553 0.000273038
       46761     1.14094     1.11553 0.000273033
       46762     1.13954     1.11553 0.000273028
       46763     1.13806     1.11553 0.000273022
       46764     1.13648     1.11553 0.000273017
       46765     1.13481     1.11553 0.000273011
       46766     1.13306     1.11553 0.000273006
       46767     1.13122     1.11553    0.000273
       46768     1.12929     1.11553 0.000272994
       46769     1.12728     1.11553 0.000272989
       46770      1.1252     1.11553 0.000272983
       46771     1.12305     1.11553 0.000272977
       46772     1.12083     1.11553 0.000272971
       46773     1.11855     1.11553 0.000272966
       46774     1.11622     1.11553  0.00027296
       46775     1.11385     1.11553 0.000272954
       46776     1.11145     1.11553 0.000272948
       46777     1.10903     1.11553 0.000272942
       46778     1.10659     1.11553 0.000272936
       46779     1.10415     1.11553 0.000272931
       46780     1.10172     1.11553 0.000272925
       46781      1.0993     1.11553 0.000272919
       46782     1.09691     1.11553 0.000272914
       46783     1.09455     1.11553 0.000272908
       46784     1.09223     1.11553 0.000272903
       46785     1.08995     1.11553 0.000272898
       46786     1.08774     1.11553 0.000272893
       46787     1.08559     1.11553 0.000272888
       46788      1.0835     1.11553 0.000272883
       46789     1.08149     1.11553 0.000272878
       46790     1.07956     1.11553 0.000272873
       46791      1.0777     1.11553 0.000272868
       46792     1.07593     1.11553 0.000272864
       46793     1.07425     1.11553 0.000272859
       46794     1.07265     1.11552 0.000272855
       46795     1.07114     1.11552 0.000272851
       46796     1.06973     1.11552 0.000272847
       46797      1.0684     1.11552 0.000272843
       46798     1.06718     1.11552 0.000272839
       46799     1.06606     1.11552 0.000272835
       46800     1.06505     1.11552 0.000272832
