#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       37249    -5.33956     -5.4508 0.000474746
       37250    -5.33639     -5.4508 0.000474743
       37251    -5.33324     -5.4508 0.000474741
       37252    -5.32921    -5.45079 0.000474739
       37253    -5.32644    -5.45079 0.000474738
       37254    -5.32375    -5.45079 0.000474738
       37255      -5.321    -5.45078 0.000474738
       37256    -5.31866    -5.45078 0.000474738
       37257    -5.31645    -5.45078 0.000474739
       37258    -5.31468    -5.45077  0.00047474
       37259    -5.31336    -5.45077 0.000474742
       37260    -5.31221    -5.45076 0.000474744
       37261    -5.31122    -5.45076 0.000474746
       37262    -5.31056    -5.45076 0.000474748
       37263    -5.31052    -5.45075  0.00047475
       37264    -5.31065    -5.45075 0.000474752
       37265    -5.31079    -5.45075 0.000474755
       37266    -5.31169    -5.45074 0.000474756
       37267    -5.31334    -5.45074 0.000474758
       37268    -5.31435    -5.45073 0.000474759
       37269    -5.31639    -5.45073  0.00047476
       37270    -5.31836    -5.45073 0.000474761
       37271    -5.32024    -5.45072 0.000474761
       37272    -5.32337    -5.45072 0.000474761
       37273    -5.32607    -5.45072  0.00047476
       37274    -5.32844    -5.45071 0.000474758
       37275    -5.33077    -5.45071 0.000474756
       37276    -5.33348    -5.45071 0.000474754
       37277    -5.33639     -5.4507 0.000474751
       37278    -5.33918     -5.4507 0.000474748
       37279    -5.34212     -5.4507 0.000474744
       37280    -5.34474     -5.4507  0.00047474
       37281    -5.34656    -5.45069 0.000474735
       37282    -5.34923    -5.45069  0.00047473
       37283    -5.35182    -5.45069 0.000474725
       37284    -5.35432    -5.45068 0.000474719
       37285    -5.35658    -5.45068 0.000474713
       37286    -5.35889    -5.45068 0.000474707
       37287    -5.36109    -5.45068   0.0004747
       37288    -5.36275    -5.45068 0.000474694
       37289    -5.36477    -5.45067 0.000474686
       37290    -5.36641    -5.45067 0.000474679
       37291    -5.36842    -5.45067 0.000474671
       37292    -5.37006    -5.45067 0.000474664
       37293    -5.37226    -5.45066 0.000474656
       37294    -5.37428    -5.45066 0.000474647
       37295    -5.37582    -5.45066 0.000474639
       37296     -5.3778    -5.45066  0.00047463
       37297    -5.37919    -5.45066 0.000474621
       37298    -5.38088    -5.45065 0.000474612
       37299     -5.3826    -5.45065 0.000474603
       37300    -5.38449    -5.45065 0.000474594
       37301    -5.38641    -5.45065 0.000474584
       37302    -5.38804    -5.45065 0.000474574
       37303       -5.39    -5.45065 0.000474564
       37304     -5.3915    -5.45064 0.000474554
       37305    -5.39344    -5.45064 0.000474544
       37306    -5.39551    -5.45064 0.000474534
       37307    -5.39739    -5.45064 0.000474523
       37308    -5.39937    -5.45064 0.000474512
       37309    -5.40066    -5.45064 0.000474501
       37310    -5.40217    -5.45064  0.00047449
       37311    -5.40358    -5.45063 0.000474479
       37312    -5.40532    -5.45063 0.000474468
       37313    -5.40619    -5.45063 0.000474457
       37314    -5.40767    -5.45063 0.000474446
       37315    -5.40886    -5.45063 0.000474434
       37316    -5.40976    -5.45063 0.000474423
       37317    -5.41007    -5.45063 0.000474411
       37318    -5.41008    -5.45063   0.0004744
       37319    -5.41027    -5.45063 0.000474388
       37320    -5.41033    -5.45062 0.000474377
       37321    -5.41043    -5.45062 0.000474365
       37322    -5.41059    -5.45062 0.000474354
       37323     -5.4102    -5.45062 0.000474343
       37324    -5.41036    -5.45062 0.000474331
       37325    -5.41016    -5.45062  0.00047432
       37326    -5.40979    -5.45062 0.000474308
       37327    -5.40955    -5.45062 0.000474297
       37328    -5.40948    -5.45062 0.000474285
       37329    -5.40914    -5.45061 0.000474274
       37330    -5.40885    -5.45061 0.000474262
       37331    -5.40908    -5.45061 0.000474251
       37332    -5.40909    -5.45061  0.00047424
       37333    -5.40951    -5.45061 0.000474228
       37334    -5.40975    -5.45061 0.000474217
       37335     -5.4101    -5.45061 0.000474205
       37336    -5.41075    -5.45061 0.000474194
       37337    -5.41124    -5.45061 0.000474182
       37338    -5.41247     -5.4506 0.000474171
       37339    -5.41353     -5.4506 0.000474159
       37340    -5.41519     -5.4506 0.000474147
       37341    -5.41636     -5.4506 0.000474135
       37342     -5.4178     -5.4506 0.000474124
       37343    -5.41903     -5.4506 0.000474112
       37344    -5.42064     -5.4506   0.0004741
       37345    -5.42217     -5.4506 0.000474088
       37346    -5.42373     -5.4506 0.000474075
       37347    -5.42517     -5.4506 0.000474063
       37348    -5.42692     -5.4506 0.000474051
       37349    -5.42865     -5.4506 0.000474039
       37350    -5.43019     -5.4506 0.000474026
       37351    -5.43199    -5.45059 0.000474014
       37352    -5.43357    -5.45059 0.000474001
       37353    -5.43477    -5.45059 0.000473989
       37354    -5.43529    -5.45059 0.000473976
       37355    -5.43678    -5.45059 0.000473964
       37356    -5.43772    -5.45059 0.000473951
       37357    -5.43856    -5.45059 0.000473939
       37358    -5.43901    -5.45059 0.000473926
       37359    -5.43982    -5.45059 0.000473913
       37360    -5.44085    -5.45059 0.000473901
       37361     -5.4412    -5.45059 0.000473888
       37362    -5.44164    -5.45059 0.000473876
       37363    -5.44202    -5.45059 0.000473863
       37364    -5.44265    -5.45059  0.00047385
       37365    -5.44295    -5.45059 0.000473838
       37366    -5.44323    -5.45059 0.000473825
       37367     -5.4438    -5.45059 0.000473812
       37368    -5.44423    -5.45059   0.0004738
       37369    -5.44422    -5.45059 0.000473787
       37370    -5.44438    -5.45059 0.000473774
       37371    -5.44489    -5.45059 0.000473762
       37372    -5.44544    -5.45059 0.000473749
       37373    -5.44589    -5.45059 0.000473736
       37374    -5.44642    -5.45059 0.000473724
       37375    -5.44762    -5.45059 0.000473711
       37376    -5.44845    -5.45059 0.000473698
       37377    -5.44923    -5.45059 0.000473686
       37378    -5.45041    -5.45059 0.000473673
       37379     -5.4508    -5.45059  0.00047366
       37380    -5.45236    -5.45059 0.000473648
       37381    -5.45374    -5.45059 0.000473635
       37382    -5.45585    -5.45059 0.000473622
       37383    -5.45734    -5.45059  0.00047361
       37384    -5.45972    -5.45059 0.000473597
       37385    -5.46119    -5.45059 0.000473585
       37386    -5.46294    -5.45059 0.000473572
       37387    -5.46558    -5.45059  0.00047356
       37388    -5.46775    -5.45059 0.000473547
       37389    -5.46989    -5.45059 0.000473535
       37390    -5.47214    -5.45059 0.000473522
       37391     -5.4748    -5.45059  0.00047351
       37392    -5.47755    -5.45059 0.000473498
       37393    -5.47992    -5.45059 0.000473486
       37394    -5.48296     -5.4506 0.000473474
       37395    -5.48618     -5.4506 0.000473463
       37396    -5.48881     -5.4506 0.000473451
       37397    -5.49144     -5.4506  0.00047344
       37398     -5.4945     -5.4506 0.000473428
       37399    -5.49737     -5.4506 0.000473417
       37400    -5.50001     -5.4506 0.000473407
       37401    -5.50288     -5.4506 0.000473396
       37402    -5.50519     -5.4506 0.000473386
       37403    -5.50753    -5.45061 0.000473375
       37404    -5.50974    -5.45061 0.000473365
       37405     -5.5118    -5.45061 0.000473356
       37406    -5.51416    -5.45061 0.000473346
       37407    -5.51621    -5.45061 0.000473337
       37408     -5.5181    -5.45061 0.000473327
       37409    -5.51981    -5.45062 0.000473318
       37410     -5.5215    -5.45062 0.000473309
       37411    -5.52287    -5.45062 0.000473301
       37412    -5.52423    -5.45062 0.000473292
       37413    -5.52497    -5.45062 0.000473284
       37414    -5.52572    -5.45063 0.000473275
       37415    -5.52602    -5.45063 0.000473267
       37416     -5.5265    -5.45063 0.000473259
       37417    -5.52699    -5.45063  0.00047325
       37418    -5.52662    -5.45063 0.000473242
       37419    -5.52645    -5.45064 0.000473234
       37420    -5.52633    -5.45064 0.000473225
       37421    -5.52613    -5.45064 0.000473217
       37422    -5.52585    -5.45064 0.000473209
       37423    -5.52551    -5.45064   0.0004732
       37424    -5.52511    -5.45065 0.000473192
       37425    -5.52482    -5.45065 0.000473183
       37426    -5.52434    -5.45065 0.000473175
       37427    -5.52414    -5.45065 0.000473166
       37428    -5.52346    -5.45065 0.000473158
       37429    -5.52291    -5.45066 0.000473149
       37430    -5.52311    -5.45066  0.00047314
       37431    -5.52241    -5.45066 0.000473131
       37432    -5.52156    -5.45066 0.000473123
       37433    -5.52132    -5.45066 0.000473114
       37434     -5.5208    -5.45067 0.000473105
       37435    -5.51984    -5.45067 0.000473096
       37436    -5.51952    -5.45067 0.000473087
       37437    -5.51907    -5.45067 0.000473078
       37438     -5.5188    -5.45067 0.000473068
       37439    -5.51825    -5.45068 0.000473059
       37440    -5.51789    -5.45068  0.00047305
       37441    -5.51786    -5.45068 0.000473041
       37442    -5.51786    -5.45068 0.000473032
       37443    -5.51788    -5.45068 0.000473022
       37444    -5.51776    -5.45068 0.000473013
       37445    -5.51736    -5.45069 0.000473004
       37446    -5.51741    -5.45069 0.000472995
       37447    -5.51731    -5.45069 0.000472985
       37448    -5.51705    -5.45069 0.000472976
       37449    -5.51615    -5.45069 0.000472967
       37450    -5.51598    -5.45069 0.000472957
       37451    -5.51607     -5.4507 0.000472948
       37452     -5.5158     -5.4507 0.000472938
       37453    -5.51561     -5.4507 0.000472929
       37454    -5.51535     -5.4507 0.000472919
       37455     -5.5144     -5.4507  0.00047291
       37456    -5.51381    -5.45071   0.0004729
       37457    -5.51326    -5.45071  0.00047289
       37458     -5.5126    -5.45071 0.000472881
       37459    -5.51122    -5.45071 0.000472871
       37460    -5.51003    -5.45071 0.000472861
       37461    -5.50855    -5.45071 0.000472851
       37462    -5.50726    -5.45071 0.000472841
       37463      -5.506    -5.45072  0.00047283
       37464    -5.50432    -5.45072  0.00047282
       37465    -5.50252    -5.45072 0.000472809
       37466    -5.50062    -5.45072 0.000472798
       37467    -5.49815    -5.45072 0.000472788
       37468    -5.49604    -5.45072 0.000472776
       37469    -5.49385    -5.45072 0.000472765
       37470     -5.4925    -5.45072 0.000472754
       37471    -5.49033    -5.45073 0.000472743
       37472     -5.4878    -5.45073 0.000472731
       37473    -5.48554    -5.45073 0.000472719
       37474    -5.48326    -5.45073 0.000472707
       37475    -5.48067    -5.45073 0.000472695
       37476    -5.47824    -5.45073 0.000472683
       37477    -5.47582    -5.45073 0.000472671
       37478    -5.47359    -5.45073 0.000472659
       37479    -5.47155    -5.45073 0.000472647
       37480    -5.46941    -5.45073 0.000472634
       37481    -5.46718    -5.45073 0.000472622
       37482    -5.46503    -5.45073  0.00047261
       37483    -5.46296    -5.45073 0.000472597
       37484    -5.46052    -5.45073 0.000472585
       37485    -5.45925    -5.45073 0.000472572
       37486    -5.45731    -5.45073 0.000472559
       37487    -5.45594    -5.45073 0.000472547
       37488    -5.45437    -5.45073 0.000472534
       37489    -5.45306    -5.45073 0.000472522
       37490    -5.45156    -5.45073 0.000472509
       37491    -5.45062    -5.45073 0.000472496
       37492    -5.44948    -5.45073 0.000472484
       37493    -5.44859    -5.45073 0.000472471
       37494    -5.44795    -5.45073 0.000472459
       37495    -5.44739    -5.45073 0.000472446
       37496    -5.44737    -5.45073 0.000472433
       37497    -5.44666    -5.45073 0.000472421
       37498    -5.44601    -5.45073 0.000472408
       37499    -5.44601    -5.45073 0.000472396
       37500    -5.44559    -5.45073 0.000472383
       37501    -5.44549    -5.45073 0.000472371
       37502    -5.44448    -5.45073 0.000472358
       37503    -5.44347    -5.45073 0.000472345
       37504    -5.44289    -5.45073 0.000472333
       37505    -5.44257    -5.45073  0.00047232
       37506    -5.44204    -5.45073 0.000472308
       37507    -5.44128    -5.45073 0.000472295
       37508    -5.44059    -5.45073 0.000472283
       37509    -5.43948    -5.45073  0.00047227
       37510    -5.43841    -5.45073 0.000472258
       37511    -5.43735    -5.45073 0.000472245
       37512    -5.43614    -5.45073 0.000472233
       37513    -5.43492    -5.45073 0.000472221
       37514    -5.43338    -5.45073 0.000472208
       37515    -5.43165    -5.45073 0.000472196
       37516    -5.42943    -5.45073 0.000472184
       37517    -5.42746    -5.45073 0.000472171
       37518    -5.42497    -5.45073 0.000472159
       37519    -5.42242    -5.45073 0.000472147
       37520     -5.4195    -5.45073 0.000472135
       37521    -5.41635    -5.45073 0.000472124
       37522    -5.41358    -5.45072 0.000472112
       37523    -5.40983    -5.45072 0.000472101
       37524    -5.40601    -5.45072  0.00047209
       37525    -5.40241    -5.45072 0.000472079
       37526    -5.39829    -5.45072 0.000472069
       37527    -5.39365    -5.45072 0.000472058
       37528    -5.38865    -5.45072 0.000472049
       37529    -5.38345    -5.45071  0.00047204
       37530    -5.37896    -5.45071 0.000472031
       37531     -5.3734    -5.45071 0.000472023
       37532    -5.36813    -5.45071 0.000472015
       37533    -5.36228    -5.45071 0.000472009
       37534    -5.35676     -5.4507 0.000472003
       37535     -5.3513     -5.4507 0.000471998
       37536    -5.34548     -5.4507 0.000471993
       37537    -5.33964    -5.45069  0.00047199
       37538     -5.3344    -5.45069 0.000471988
       37539    -5.32831    -5.45069 0.000471986
       37540    -5.32216    -5.45068 0.000471986
       37541    -5.31704    -5.45068 0.000471987
       37542    -5.31163    -5.45068 0.000471989
       37543    -5.30645    -5.45067 0.000471992
       37544    -5.30168    -5.45067 0.000471996
       37545    -5.29752    -5.45067 0.000472001
       37546    -5.29297    -5.45066 0.000472007
       37547    -5.28912    -5.45066 0.000472014
       37548    -5.28602    -5.45065 0.000472022
       37549    -5.28371    -5.45065  0.00047203
       37550    -5.28132    -5.45064 0.000472039
       37551    -5.27964    -5.45064 0.000472049
       37552    -5.27838    -5.45063 0.000472059
       37553    -5.27818    -5.45063 0.000472068
       37554    -5.27844    -5.45063 0.000472078
       37555    -5.27993    -5.45062 0.000472087
       37556    -5.28145    -5.45062 0.000472096
       37557    -5.28389    -5.45061 0.000472105
       37558    -5.28633    -5.45061 0.000472112
       37559    -5.28921     -5.4506 0.000472119
       37560    -5.29266     -5.4506 0.000472125
       37561    -5.29725     -5.4506  0.00047213
       37562     -5.3025    -5.45059 0.000472134
       37563    -5.30761    -5.45059 0.000472137
       37564    -5.31332    -5.45058 0.000472139
       37565    -5.31911    -5.45058 0.000472139
       37566     -5.3254    -5.45058 0.000472138
       37567    -5.33231    -5.45057 0.000472136
       37568    -5.33934    -5.45057 0.000472133
       37569     -5.3466    -5.45057 0.000472128
       37570    -5.35391    -5.45057 0.000472123
       37571    -5.36152    -5.45056 0.000472116
       37572    -5.36926    -5.45056 0.000472109
       37573    -5.37724    -5.45056   0.0004721
       37574    -5.38513    -5.45056 0.000472091
       37575    -5.39305    -5.45056 0.000472081
       37576    -5.40128    -5.45055  0.00047207
       37577    -5.40918    -5.45055 0.000472059
       37578    -5.41704    -5.45055 0.000472047
       37579    -5.42452    -5.45055 0.000472035
       37580     -5.4325    -5.45055 0.000472023
       37581    -5.44005    -5.45055  0.00047201
       37582    -5.44775    -5.45055 0.000471998
       37583    -5.45496    -5.45055 0.000471985
       37584     -5.4621    -5.45055 0.000471973
       37585    -5.46914    -5.45055  0.00047196
       37586    -5.47498    -5.45055 0.000471948
       37587    -5.48096    -5.45055 0.000471936
       37588    -5.48658    -5.45055 0.000471925
       37589    -5.49211    -5.45056 0.000471913
       37590    -5.49691    -5.45056 0.000471903
       37591    -5.50125    -5.45056 0.000471892
       37592    -5.50585    -5.45056 0.000471882
       37593    -5.50947    -5.45056 0.000471872
       37594     -5.5124    -5.45056 0.000471862
       37595    -5.51461    -5.45056 0.000471853
       37596    -5.51624    -5.45057 0.000471843
       37597    -5.51757    -5.45057 0.000471834
       37598     -5.5183    -5.45057 0.000471825
       37599    -5.51842    -5.45057 0.000471816
       37600    -5.51809    -5.45057 0.000471807
       37601     -5.5167    -5.45058 0.000471797
       37602    -5.51487    -5.45058 0.000471788
       37603    -5.51292    -5.45058 0.000471778
       37604    -5.50997    -5.45058 0.000471768
       37605    -5.50648    -5.45058 0.000471758
       37606    -5.50265    -5.45058 0.000471748
       37607    -5.49851    -5.45058 0.000471737
       37608    -5.49378    -5.45059 0.000471726
       37609    -5.48851    -5.45059 0.000471714
       37610    -5.48244    -5.45059 0.000471702
       37611    -5.47637    -5.45059  0.00047169
       37612    -5.47018    -5.45059 0.000471678
       37613    -5.46379    -5.45059 0.000471666
       37614    -5.45692    -5.45059 0.000471653
       37615    -5.44995    -5.45059 0.000471641
       37616    -5.44336    -5.45059 0.000471628
       37617     -5.4366    -5.45059 0.000471616
       37618    -5.43001    -5.45059 0.000471604
       37619    -5.42334    -5.45059 0.000471592
       37620    -5.41739    -5.45059  0.00047158
       37621    -5.41143    -5.45059 0.000471569
       37622    -5.40536    -5.45058 0.000471558
       37623    -5.39965    -5.45058 0.000471547
       37624    -5.39359    -5.45058 0.000471537
       37625    -5.38795    -5.45058 0.000471527
       37626    -5.38275    -5.45058 0.000471518
       37627    -5.37786    -5.45058  0.00047151
       37628    -5.37361    -5.45057 0.000471502
       37629    -5.36955    -5.45057 0.000471494
       37630     -5.3654    -5.45057 0.000471487
       37631    -5.36193    -5.45057  0.00047148
       37632    -5.35838    -5.45056 0.000471474
       37633     -5.3566    -5.45056 0.000471468
       37634    -5.35416    -5.45056 0.000471463
       37635    -5.35245    -5.45056 0.000471457
       37636    -5.35056    -5.45055 0.000471452
       37637    -5.35003    -5.45055 0.000471447
       37638    -5.34949    -5.45055 0.000471442
       37639    -5.34911    -5.45055 0.000471437
       37640    -5.34952    -5.45054 0.000471433
       37641    -5.35041    -5.45054 0.000471428
       37642    -5.35208    -5.45054 0.000471422
       37643    -5.35379    -5.45054 0.000471417
       37644    -5.35643    -5.45053 0.000471411
       37645    -5.35925    -5.45053 0.000471405
       37646    -5.36268    -5.45053 0.000471398
       37647    -5.36656    -5.45053 0.000471391
       37648    -5.37088    -5.45052 0.000471383
       37649    -5.37575    -5.45052 0.000471375
       37650    -5.38055    -5.45052 0.000471366
       37651    -5.38584    -5.45052 0.000471356
       37652     -5.3916    -5.45052 0.000471346
       37653    -5.39688    -5.45052 0.000471336
       37654    -5.40286    -5.45051 0.000471325
       37655     -5.4092    -5.45051 0.000471314
       37656    -5.41585    -5.45051 0.000471302
       37657    -5.42234    -5.45051  0.00047129
       37658    -5.42922    -5.45051 0.000471278
       37659    -5.43586    -5.45051 0.000471266
       37660    -5.44236    -5.45051 0.000471253
       37661    -5.44901    -5.45051 0.000471241
       37662    -5.45593    -5.45051 0.000471228
       37663    -5.46277    -5.45051 0.000471216
       37664    -5.46906    -5.45051 0.000471204
       37665    -5.47537    -5.45051 0.000471192
       37666    -5.48169    -5.45051  0.00047118
       37667    -5.48859    -5.45051 0.000471168
       37668    -5.49469    -5.45051 0.000471157
       37669    -5.50043    -5.45052 0.000471147
       37670    -5.50595    -5.45052 0.000471137
       37671    -5.51093    -5.45052 0.000471127
       37672    -5.51611    -5.45052 0.000471118
       37673     -5.5206    -5.45052 0.000471109
       37674    -5.52514    -5.45052   0.0004711
       37675    -5.52912    -5.45053 0.000471092
       37676    -5.53347    -5.45053 0.000471085
       37677    -5.53742    -5.45053 0.000471078
       37678    -5.54129    -5.45053 0.000471072
       37679    -5.54509    -5.45054 0.000471066
       37680    -5.54837    -5.45054 0.000471061
       37681     -5.5513    -5.45054 0.000471056
       37682    -5.55389    -5.45054 0.000471051
       37683    -5.55646    -5.45055 0.000471047
       37684    -5.55902    -5.45055 0.000471043
       37685    -5.56141    -5.45055  0.00047104
       37686    -5.56305    -5.45056 0.000471037
       37687    -5.56484    -5.45056 0.000471034
       37688    -5.56633    -5.45056 0.000471032
       37689    -5.56766    -5.45057  0.00047103
       37690    -5.56914    -5.45057 0.000471028
       37691     -5.5703    -5.45057 0.000471026
       37692    -5.57173    -5.45057 0.000471024
       37693    -5.57282    -5.45058 0.000471023
       37694    -5.57385    -5.45058 0.000471022
       37695    -5.57465    -5.45058 0.000471021
       37696     -5.5749    -5.45059  0.00047102
       37697    -5.57519    -5.45059 0.000471019
       37698    -5.57474    -5.45059 0.000471018
       37699    -5.57369     -5.4506 0.000471017
       37700    -5.57277     -5.4506 0.000471016
       37701    -5.57167     -5.4506 0.000471014
       37702    -5.56962    -5.45061 0.000471012
       37703    -5.56766    -5.45061  0.00047101
       37704    -5.56548    -5.45061 0.000471007
       37705    -5.56279    -5.45062 0.000471004
       37706    -5.55972    -5.45062    0.000471
       37707    -5.55659    -5.45062 0.000470996
       37708    -5.55279    -5.45062 0.000470992
       37709    -5.54878    -5.45063 0.000470986
       37710    -5.54353    -5.45063  0.00047098
       37711    -5.53886    -5.45063 0.000470974
       37712    -5.53374    -5.45063 0.000470966
       37713    -5.52849    -5.45064 0.000470958
       37714    -5.52284    -5.45064  0.00047095
       37715    -5.51681    -5.45064 0.000470941
       37716     -5.5112    -5.45064 0.000470931
       37717    -5.50453    -5.45064  0.00047092
       37718    -5.49821    -5.45064  0.00047091
       37719    -5.49183    -5.45065 0.000470898
       37720    -5.48557    -5.45065 0.000470887
       37721    -5.47979    -5.45065 0.000470875
       37722    -5.47348    -5.45065 0.000470863
       37723    -5.46713    -5.45065 0.000470851
       37724    -5.46096    -5.45065 0.000470838
       37725    -5.45484    -5.45065 0.000470826
       37726    -5.44914    -5.45065 0.000470813
       37727     -5.4445    -5.45065 0.000470801
       37728    -5.43961    -5.45065 0.000470788
       37729    -5.43526    -5.45065 0.000470776
       37730    -5.43118    -5.45065 0.000470764
       37731    -5.42757    -5.45065 0.000470752
       37732    -5.42413    -5.45065  0.00047074
       37733    -5.42135    -5.45065 0.000470728
       37734    -5.41894    -5.45064 0.000470716
       37735    -5.41736    -5.45064 0.000470705
       37736    -5.41617    -5.45064 0.000470693
       37737     -5.4152    -5.45064 0.000470682
       37738    -5.41521    -5.45064  0.00047067
       37739    -5.41588    -5.45064 0.000470658
       37740    -5.41673    -5.45064 0.000470647
       37741    -5.41879    -5.45064 0.000470635
       37742    -5.42052    -5.45064 0.000470623
       37743    -5.42293    -5.45064 0.000470611
       37744    -5.42525    -5.45064 0.000470599
       37745    -5.42846    -5.45064 0.000470587
       37746    -5.43163    -5.45063 0.000470575
       37747    -5.43501    -5.45063 0.000470563
       37748    -5.43838    -5.45063 0.000470551
       37749    -5.44171    -5.45063 0.000470538
       37750    -5.44539    -5.45063 0.000470526
       37751    -5.44891    -5.45063 0.000470513
       37752    -5.45222    -5.45063 0.000470501
       37753    -5.45573    -5.45063 0.000470488
       37754    -5.45954    -5.45063 0.000470476
       37755    -5.46254    -5.45063 0.000470464
       37756    -5.46544    -5.45063 0.000470451
       37757     -5.4682    -5.45063 0.000470439
       37758    -5.47019    -5.45064 0.000470427
       37759    -5.47151    -5.45064 0.000470415
       37760    -5.47303    -5.45064 0.000470403
       37761    -5.47459    -5.45064 0.000470391
       37762     -5.4757    -5.45064 0.000470379
       37763    -5.47588    -5.45064 0.000470367
       37764    -5.47543    -5.45064 0.000470355
       37765    -5.47509    -5.45064 0.000470343
       37766    -5.47379    -5.45064 0.000470331
       37767    -5.47244    -5.45064 0.000470318
       37768    -5.47045    -5.45064 0.000470306
       37769    -5.46812    -5.45064 0.000470294
       37770    -5.46455    -5.45064 0.000470282
       37771    -5.46069    -5.45064 0.000470269
       37772     -5.4567    -5.45064 0.000470257
       37773    -5.45231    -5.45064 0.000470245
       37774    -5.44726    -5.45064 0.000470232
       37775    -5.44233    -5.45064  0.00047022
       37776    -5.43637    -5.45064 0.000470207
       37777    -5.43093    -5.45064 0.000470195
       37778    -5.42516    -5.45064 0.000470183
       37779    -5.41939    -5.45064 0.000470172
       37780     -5.4134    -5.45064  0.00047016
       37781    -5.40707    -5.45064 0.000470149
       37782    -5.40047    -5.45064 0.000470139
       37783    -5.39425    -5.45064 0.000470129
       37784    -5.38861    -5.45063 0.000470119
       37785    -5.38239    -5.45063  0.00047011
       37786    -5.37686    -5.45063 0.000470102
       37787    -5.37145    -5.45063 0.000470094
       37788     -5.3662    -5.45063 0.000470087
       37789    -5.36176    -5.45062  0.00047008
       37790    -5.35739    -5.45062 0.000470074
       37791    -5.35358    -5.45062 0.000470069
       37792    -5.35051    -5.45062 0.000470064
       37793    -5.34729    -5.45061 0.000470059
       37794    -5.34469    -5.45061 0.000470055
       37795    -5.34257    -5.45061 0.000470051
       37796    -5.34124     -5.4506 0.000470048
       37797    -5.34011     -5.4506 0.000470045
       37798    -5.33992     -5.4506 0.000470041
       37799    -5.33979     -5.4506 0.000470038
       37800    -5.33999    -5.45059 0.000470035
       37801    -5.34114    -5.45059 0.000470031
       37802    -5.34261    -5.45059 0.000470027
       37803     -5.3444    -5.45058 0.000470023
       37804    -5.34633    -5.45058 0.000470019
       37805    -5.34915    -5.45058 0.000470014
       37806    -5.35238    -5.45058 0.000470009
       37807    -5.35616    -5.45057 0.000470003
       37808    -5.35986    -5.45057 0.000469997
       37809    -5.36406    -5.45057  0.00046999
       37810    -5.36888    -5.45057 0.000469983
       37811    -5.37385    -5.45056 0.000469974
       37812    -5.37909    -5.45056 0.000469966
       37813    -5.38367    -5.45056 0.000469957
       37814    -5.39013    -5.45056 0.000469947
       37815    -5.39663    -5.45056 0.000469937
       37816    -5.40254    -5.45056 0.000469926
       37817    -5.40857    -5.45056 0.000469915
       37818    -5.41487    -5.45055 0.000469903
       37819    -5.42123    -5.45055 0.000469892
       37820    -5.42765    -5.45055  0.00046988
       37821    -5.43409    -5.45055 0.000469867
       37822    -5.44053    -5.45055 0.000469855
       37823    -5.44709    -5.45055 0.000469843
       37824    -5.45391    -5.45055  0.00046983
       37825    -5.46021    -5.45055 0.000469818
       37826    -5.46627    -5.45055 0.000469806
       37827    -5.47223    -5.45055 0.000469794
       37828    -5.47853    -5.45055 0.000469782
       37829      -5.485    -5.45056  0.00046977
       37830    -5.49057    -5.45056 0.000469759
       37831    -5.49583    -5.45056 0.000469748
       37832    -5.50108    -5.45056 0.000469738
       37833      -5.506    -5.45056 0.000469727
       37834    -5.51089    -5.45056 0.000469718
       37835    -5.51589    -5.45056 0.000469708
       37836    -5.52039    -5.45057   0.0004697
       37837    -5.52467    -5.45057 0.000469691
       37838    -5.52918    -5.45057 0.000469684
       37839    -5.53331    -5.45057 0.000469676
       37840    -5.53734    -5.45057 0.000469669
       37841    -5.54097    -5.45058 0.000469663
       37842    -5.54447    -5.45058 0.000469657
       37843    -5.54724    -5.45058 0.000469652
       37844    -5.55031    -5.45058 0.000469647
       37845    -5.55262    -5.45059 0.000469642
       37846     -5.5546    -5.45059 0.000469638
       37847    -5.55669    -5.45059 0.000469634
       37848    -5.55753     -5.4506  0.00046963
       37849    -5.55801     -5.4506 0.000469626
       37850    -5.55872     -5.4506 0.000469622
       37851    -5.55876     -5.4506 0.000469618
       37852    -5.55858    -5.45061 0.000469615
       37853    -5.55847    -5.45061 0.000469611
       37854    -5.55753    -5.45061 0.000469607
       37855    -5.55593    -5.45062 0.000469603
       37856    -5.55427    -5.45062 0.000469598
       37857    -5.55241    -5.45062 0.000469594
       37858    -5.55007    -5.45062 0.000469589
       37859    -5.54741    -5.45063 0.000469583
       37860    -5.54504    -5.45063 0.000469577
       37861    -5.54148    -5.45063 0.000469571
       37862    -5.53824    -5.45063 0.000469565
       37863    -5.53504    -5.45064 0.000469557
       37864    -5.53129    -5.45064  0.00046955
       37865     -5.5273    -5.45064 0.000469542
       37866    -5.52339    -5.45064 0.000469533
       37867    -5.51807    -5.45064 0.000469524
       37868    -5.51286    -5.45064 0.000469515
       37869    -5.50762    -5.45065 0.000469505
       37870    -5.50252    -5.45065 0.000469494
       37871    -5.49682    -5.45065 0.000469484
       37872    -5.49144    -5.45065 0.000469472
       37873    -5.48625    -5.45065 0.000469461
       37874    -5.48083    -5.45065 0.000469449
       37875    -5.47581    -5.45065 0.000469437
       37876    -5.46971    -5.45065 0.000469425
       37877     -5.4636    -5.45065 0.000469413
       37878    -5.45813    -5.45065 0.000469401
       37879    -5.45242    -5.45065 0.000469388
       37880    -5.44667    -5.45065 0.000469376
       37881    -5.44122    -5.45065 0.000469363
       37882    -5.43581    -5.45065 0.000469351
       37883    -5.43077    -5.45065 0.000469339
