     2.16846       6.402     8.62192   0.0996614
     2.35702       7.698     7.26391    0.102647
     2.54558       5.176     5.60294    0.100731
     2.73415        4.59     4.75121   0.0792327
     2.92271       3.818     3.59001   0.0604388
     3.11127       2.478     2.68906   0.0580524
     3.29983       0.554     1.93113    0.047391
     3.48839       0.496     1.32964   0.0393857
     3.67696       0.828    0.833752   0.0338937
     3.86552       0.556    0.550263     0.02752
     4.05408       0.232    0.296714   0.0192242
     4.24264       0.964    0.230349   0.0188602
      4.4312       0.596    0.164876   0.0161638
     4.61976       0.244    0.126294   0.0146867
     4.80833           0   0.0476658  0.00793898
     4.99689           0   0.0287747  0.00607462
     5.18545           0  0.00814684  0.00260823
     5.37401           0  0.00540253  0.00263628
     5.56257           0 6.58228e-05 6.57394e-05
   0.0942809           0    0.107854  0.00971718
    0.282843       0.022     0.77154   0.0310952
    0.471405       0.782     2.04275   0.0547781
    0.659966        4.06     3.92147   0.0651172
    0.848528       4.944     6.26473   0.0898726
     1.03709       6.292     7.74786   0.0883928
     1.22565       10.15     9.55444    0.112399
     1.41421       10.04     9.70934    0.113129
     1.60278       14.85      10.081    0.112125
     1.79134       9.232      10.052    0.109556
      1.9799       8.284     9.67169    0.101354
     2.16846       8.426     8.62143    0.099411
     2.35702        9.17     7.26872      0.1025
     2.54558       6.558     5.60535    0.100506
     2.73415       6.422     4.75543   0.0791449
     2.92271       3.286     3.58924   0.0602911
     3.11127       1.612     2.68634   0.0579695
     3.29983       0.238     1.92686   0.0474638
     3.48839       0.478     1.32749   0.0393449
     3.67696       0.708    0.833434   0.0338096
     3.86552       0.306    0.549646   0.0274574
     4.05408        0.68    0.297682   0.0192001
     4.24264        1.46    0.233455   0.0190664
      4.4312           0     0.16446   0.0161284
     4.61976           0    0.125975   0.0146531
     4.80833           0   0.0475455  0.00791985
     4.99689           0    0.028702  0.00605972
     5.18545           0  0.00812626  0.00260173
     5.37401           0  0.00538889  0.00262966
     5.56257           0 6.56566e-05 6.55736e-05
   0.0942809           0    0.107582   0.0096965
    0.282843       0.048    0.769718   0.0310702
    0.471405        0.62     2.03916   0.0547573
    0.659966       1.474      3.9153   0.0652444
    0.848528       5.114     6.26183    0.089693
     1.03709        6.47     7.74464   0.0882288
     1.22565      10.704     9.55734    0.112153
     1.41421      10.172     9.71051     0.11285
     1.60278       13.74     10.0902    0.112221
